name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id,notes
,15517,103019726,,,0,,,,-77.4101996,39.4301208,,,
,15518,103019730,,,0,,,,-77.411926,39.430458,,,
,15519,103019731,,,0,,,,-77.412567,39.4306571,,,
,15520,103019772,,,0,,,,-77.424489,39.3861246,,,
,15521,103019774,turning_circle,,0,,,,-77.4241738,39.3865187,,,
,15522,103019811,,,0,,,,-77.3819964,39.404503,,,
,15523,103019832,,,0,,,,-77.393249,39.41003,,,
,15524,103019834,,,0,,,,-77.394348,39.410598,,,
,15525,103019836,,,0,,,,-77.3965795,39.411745,,,
,15526,103019837,,,0,,,,-77.397666,39.412307,,,
,15527,103019843,,,0,,,,-77.403536,39.413714,,,
,15528,103019851,traffic_signals,,1,,,,-77.405395,39.4138323,,,
,15529,103019853,traffic_signals,,1,,,,-77.4076861,39.413992,,,
,15530,103019855,,,0,,,,-77.4090792,39.4140721,,,
,15531,103019857,traffic_signals,,1,,,,-77.4109825,39.4141915,,,
,15532,103019885,,,0,,,,-77.22599,39.360317,,,
,15533,103019892,,,0,,,,-77.223075,39.3609,,,
,15534,103019894,,,0,,,,-77.220892,39.3608203,,,
,15535,103019896,,,0,,,,-77.217895,39.360702,,,
,15536,103019898,,,0,,,,-77.184181,39.348648,,,
,15537,103019908,,,0,,,,-77.184692,39.350707,,,
,15538,103019916,,,0,,,,-77.1820757,39.3525473,,,
,15539,103019965,,,0,,,,-77.3571162,39.3776651,,,
,15540,103020023,,,0,,,,-77.3582251,39.3928392,,,
,15541,103020110,,,0,,,,-77.334899,39.406883,,,
,15542,103020134,,,0,,,,-77.1869486,39.4018776,,,
,15543,103020256,,,0,,,,-77.1638428,39.3686157,,,
,15544,103020259,turning_circle,,0,,,,-77.1650292,39.3693797,,,
,15545,103020510,,,0,,,,-77.24224,39.343479,,,
,15546,103020532,,,0,,,,-77.4377395,39.3899282,,,
,15547,103020533,,,0,,,,-77.4375272,39.3898216,,,
,15548,103020662,,,0,,,,-77.4431054,39.4265481,,,
,15549,103020678,,,0,,,,-77.4128556,39.4261201,,,
,15550,103020728,,,0,,,,-77.2729917,39.4258779,,,
,15551,103020731,,,0,,,,-77.337394,39.407367,,,
,15552,103020768,,,0,,,,-77.2932371,39.4131018,,,
,15553,103020780,,,0,,,,-77.178855,39.380302,,,
,15554,103020786,turning_circle,,0,,,,-77.177719,39.38116,,,
,15555,103020794,,,0,,,,-77.4061143,39.4299998,,,
,15556,103021002,,,0,,,,-77.315694,39.4211628,,,
,15557,103021003,,,0,,,,-77.3156241,39.4212326,,,
,15558,103021011,,,0,,,,-77.3134622,39.4224878,,,
,15559,103021024,,,0,,,,-77.3066212,39.4175299,,,
,15560,103021026,,,0,,,,-77.3069522,39.4174079,,,
,15561,103021031,,,0,,,,-77.4389836,39.3814389,,,
,15562,103021032,,,0,,,,-77.4390339,39.3815445,,,
,15563,103021044,,,0,,,,-77.4311216,39.4202269,,,
,15564,103021068,,,0,,,,-77.166351,39.370342,,,
,15565,103021070,,,0,,,,-77.165733,39.371109,,,
,15566,103021075,,,0,,,,-77.16526,39.372497,,,
,15567,103021080,,,0,,,,-77.2323439,39.3878224,,,
,15568,103021092,turning_circle,,0,,,,-77.228416,39.393249,,,
,15569,103021095,,,0,,,,-77.442893,39.408138,,,
,15570,103021116,,,0,,,,-77.286231,39.388797,,,
,15571,103021140,,,0,,,,-77.281143,39.392345,,,
,15572,103021171,,,0,,,,-77.2718165,39.3818069,,,
,15573,103021193,,,0,,,,-77.337371,39.407276,,,
,15574,103021199,turning_circle,,0,,,,-77.3366112,39.4069065,,,
,15575,103021209,,,0,,,,-77.284339,39.315002,,,
,15576,103021219,turning_circle,,0,,,,-77.283081,39.314254,,,
,15577,103021231,,,0,,,,-77.3260178,39.4037682,,,
,15578,103021248,,,0,,,,-77.1777345,39.3724652,,,
,15579,103021267,,,0,,,,-77.175605,39.377788,,,
,15580,103021292,,,0,,,,-77.17398,39.371166,,,
,15581,103021308,,,0,,,,-77.1678485,39.373574,,,
,15582,103021323,,,0,,,,-77.4238189,39.3841998,,,
,15583,103021338,,,0,,,,-77.424407,39.38253,,,
