node_id,x_coord,y_coord,Centroid,zone_id,geometry
30782,-111.906305,33.509394,,,POINT (-111.906305 33.509394)
15518,-111.908363,33.517595,,,POINT (-111.908363 33.517595)
15521,-111.925731,33.538678999999995,,,POINT (-111.925731 33.538678999999995)
15522,-111.925696,33.532396999999996,,,POINT (-111.925696 33.532396999999996)
15523,-111.93443500000001,33.5385,,,POINT (-111.93443500000001 33.5385)
15524,-111.90863200000001,33.538514,,,POINT (-111.90863200000001 33.538514)
15525,-111.92146399999999,33.524099,,,POINT (-111.92146399999999 33.524099)
15526,-111.918697,33.524056,,,POINT (-111.918697 33.524056)
2963,-111.918295,33.531403999999995,X,2963.0,POINT (-111.918295 33.531403999999995)
15527,-111.917896,33.538602000000004,,,POINT (-111.917896 33.538602000000004)
15528,-111.921501,33.531372,,,POINT (-111.921501 33.531372)
15529,-111.922851,33.538647,,,POINT (-111.922851 33.538647)
2962,-111.93113899999999,33.534923,X,2962.0,POINT (-111.93113899999999 33.534923)
15538,-111.93031299999998,33.538585,,,POINT (-111.93031299999998 33.538585)
1107,-111.91178700000002,33.531094,X,1107.0,POINT (-111.91178700000002 33.531094)
15519,-111.911247,33.538593,,,POINT (-111.911247 33.538593)
30809,-111.919326,33.550389,,,POINT (-111.919326 33.550389)
15520,-111.918044,33.549406,,,POINT (-111.918044 33.549406)
15530,-111.92569099999999,33.531454,,,POINT (-111.92569099999999 33.531454)
15532,-111.925779,33.527771,,,POINT (-111.925779 33.527771)
15534,-111.927131,33.524118,,,POINT (-111.927131 33.524118)
15535,-111.92901,33.524084,,,POINT (-111.92901 33.524084)
15531,-111.926677,33.531434000000004,,,POINT (-111.926677 33.531434000000004)
15533,-111.93008400000001,33.531363,,,POINT (-111.93008400000001 33.531363)
15430,-111.92589699999999,33.52414,,,POINT (-111.92589699999999 33.52414)
2964,-111.92653700000001,33.532398,X,2964.0,POINT (-111.92653700000001 33.532398)
15537,-111.926837,33.538656,,,POINT (-111.926837 33.538656)
3234,-111.92348799999999,33.547841999999996,X,3234.0,POINT (-111.92348799999999 33.547841999999996)
26652,-111.934497,33.542182000000004,,,POINT (-111.934497 33.542182000000004)
2966,-111.921333,33.541118,X,2966.0,POINT (-111.921333 33.541118)
25420,-111.92399099999999,33.551669,,,POINT (-111.92399099999999 33.551669)
15539,-111.922602,33.551669,,,POINT (-111.922602 33.551669)
15541,-111.90871200000001,33.531138,,,POINT (-111.90871200000001 33.531138)
30851,-111.908731,33.525726,,,POINT (-111.908731 33.525726)
30863,-111.90856699999999,33.535463,,,POINT (-111.90856699999999 33.535463)
39418,-111.90868700000001,33.532012,,,POINT (-111.90868700000001 33.532012)
15540,-111.908553,33.536358,,,POINT (-111.908553 33.536358)
1105,-111.91546100000001,33.544858000000005,X,1105.0,POINT (-111.91546100000001 33.544858000000005)
15542,-111.913858,33.547191999999995,,,POINT (-111.913858 33.547191999999995)
3194,-111.91122299999999,33.54195,X,3194.0,POINT (-111.91122299999999 33.54195)
15543,-111.90841200000001,33.541645,,,POINT (-111.90841200000001 33.541645)
15544,-111.916381,33.538576,,,POINT (-111.916381 33.538576)
30889,-111.908643,33.540172,,,POINT (-111.908643 33.540172)
15545,-111.90513899999999,33.545244,,,POINT (-111.90513899999999 33.545244)
1151,-111.89525800000001,33.502053000000004,X,1151.0,POINT (-111.89525800000001 33.502053000000004)
15546,-111.895948,33.509347,,,POINT (-111.895948 33.509347)
1310,-111.880421,33.50219,X,1310.0,POINT (-111.880421 33.50219)
15547,-111.88251399999999,33.509415000000004,,,POINT (-111.88251399999999 33.509415000000004)
15548,-111.891595,33.509374,,,POINT (-111.891595 33.509374)
15549,-111.89164699999999,33.502101,,,POINT (-111.89164699999999 33.502101)
15550,-111.888044,33.51439,,,POINT (-111.888044 33.51439)
15551,-111.88801299999999,33.503788,,,POINT (-111.88801299999999 33.503788)
15552,-111.88813799999998,33.506043,,,POINT (-111.88813799999998 33.506043)
15553,-111.887601,33.503557,,,POINT (-111.887601 33.503557)
15554,-111.887689,33.514381,,,POINT (-111.887689 33.514381)
15555,-111.887304,33.508824,,,POINT (-111.887304 33.508824)
15556,-111.88623999999999,33.509399,,,POINT (-111.88623999999999 33.509399)
15557,-111.88686299999999,33.509465000000006,,,POINT (-111.88686299999999 33.509465000000006)
15558,-111.88616299999998,33.494868,,,POINT (-111.88616299999998 33.494868)
15559,-111.886922,33.494966,,,POINT (-111.886922 33.494966)
15560,-111.886977,33.509327,,,POINT (-111.886977 33.509327)
15561,-111.88711799999999,33.494802,,,POINT (-111.88711799999999 33.494802)
15075,-111.8917,33.49483,,,POINT (-111.8917 33.49483)
15562,-111.89592900000001,33.494828000000005,,,POINT (-111.89592900000001 33.494828000000005)
15563,-111.888038,33.499565000000004,,,POINT (-111.888038 33.499565000000004)
15564,-111.88843999999999,33.496044,,,POINT (-111.88843999999999 33.496044)
15565,-111.887625,33.500217,,,POINT (-111.887625 33.500217)
15566,-111.887376,33.495312,,,POINT (-111.887376 33.495312)
15567,-111.88759099999999,33.498807,,,POINT (-111.88759099999999 33.498807)
30596,-111.90026499999999,33.498540999999996,,,POINT (-111.90026499999999 33.498540999999996)
15568,-111.889931,33.494849,,,POINT (-111.889931 33.494849)
15569,-111.887375,33.494571,,,POINT (-111.887375 33.494571)
15570,-111.888516,33.494431,,,POINT (-111.888516 33.494431)
15571,-111.88818899999998,33.491802,,,POINT (-111.88818899999998 33.491802)
15572,-111.88852,33.495338000000004,,,POINT (-111.88852 33.495338000000004)
15573,-111.88886000000001,33.494949,,,POINT (-111.88886000000001 33.494949)
