node_id,x_coord,y_coord,Centroid,zone_id,geometry
248809,-83.768913,32.879757,,,POINT(-83.768913 32.879757)
248808,-83.764082,32.875096,,,POINT(-83.764082 32.875096)
248807,-83.905469,33.025433,,,POINT(-83.905469 33.025433)
248806,-83.816809,32.962101,,,POINT(-83.816809 32.962101)
248805,-83.792191,32.907543,,,POINT(-83.792191 32.907543)
248804,-83.812956,32.947486,,,POINT(-83.812956 32.947486)
248803,-83.812845,32.953314,,,POINT(-83.812845 32.953314)
248802,-83.812837,32.954587,,,POINT(-83.812837 32.954587)
248801,-83.812991,32.958655,,,POINT(-83.812991 32.958655)
248800,-92.389228,30.235537,,,POINT(-92.389228 30.235537)
248799,-92.385071,30.2356,,,POINT(-92.385071 30.2356)
248798,-92.380236,30.235426,,,POINT(-92.380236 30.235426)
248797,-92.367286,30.235398,,,POINT(-92.367286 30.235398)
248796,-92.362267,30.235399,,,POINT(-92.362267 30.235399)
248795,-92.361328,30.23543,,,POINT(-92.361328 30.23543)
248794,-92.357188,30.235402,,,POINT(-92.357188 30.235402)
248793,-92.281731,30.251835,,,POINT(-92.281731 30.251835)
248792,-92.274116,30.252001,,,POINT(-92.274116 30.252001)
248791,-92.795807,31.4622,,,POINT(-92.795807 31.4622)
248790,-92.720778,31.409288,,,POINT(-92.720778 31.409288)
248789,-92.672302,31.382871,,,POINT(-92.672302 31.382871)
248788,-92.667969,31.381519,,,POINT(-92.667969 31.381519)
248787,-92.71814,31.407061,,,POINT(-92.71814 31.407061)
248786,-92.715576,31.404897,,,POINT(-92.715576 31.404897)
248785,-92.663781,31.381514,,,POINT(-92.663781 31.381514)
248784,-92.658203,31.382228,,,POINT(-92.658203 31.382228)
248783,-92.657072,31.382595,,,POINT(-92.657072 31.382595)
248782,-92.654073,31.381895,,,POINT(-92.654073 31.381895)
248781,-92.587425,31.361092,,,POINT(-92.587425 31.361092)
248780,-92.524615,31.347297,,,POINT(-92.524615 31.347297)
248779,-92.432388,31.068022,,,POINT(-92.432388 31.068022)
248778,-92.380971,31.017974,,,POINT(-92.380971 31.017974)
248777,-92.43383,31.071019,,,POINT(-92.43383 31.071019)
248776,-92.435321,31.074228,,,POINT(-92.435321 31.074228)
248775,-92.468025,31.220985,,,POINT(-92.468025 31.220985)
248774,-92.375549,31.016109,,,POINT(-92.375549 31.016109)
248773,-92.36962,31.01401,,,POINT(-92.36962 31.01401)
248772,-92.314231,30.993624,,,POINT(-92.314231 30.993624)
248771,-92.306233,30.98931,,,POINT(-92.306233 30.98931)
248770,-92.286583,30.96489,,,POINT(-92.286583 30.96489)
248769,-92.280602,30.957399,,,POINT(-92.280602 30.957399)
248768,-92.27812,30.954251,,,POINT(-92.27812 30.954251)
248767,-92.275627,30.95134,,,POINT(-92.275627 30.95134)
248766,-92.301311,30.983464,,,POINT(-92.301311 30.983464)
248765,-92.069382,30.513258,,,POINT(-92.069382 30.513258)
248764,-92.077553,30.468424,,,POINT(-92.077553 30.468424)
248763,-92.068192,30.518221,,,POINT(-92.068192 30.518221)
248762,-92.067226,30.52255,,,POINT(-92.067226 30.52255)
248761,-92.066398,30.52644,,,POINT(-92.066398 30.52644)
248760,-92.065193,30.531401,,,POINT(-92.065193 30.531401)
248759,-92.062906,30.537617,,,POINT(-92.062906 30.537617)
248758,-92.058365,30.541073,,,POINT(-92.058365 30.541073)
248757,-92.049296,30.578421,,,POINT(-92.049296 30.578421)
248756,-92.048737,30.58411,,,POINT(-92.048737 30.58411)
248755,-92.047947,30.589706,,,POINT(-92.047947 30.589706)
248754,-92.048686,30.639712,,,POINT(-92.048686 30.639712)
248753,-92.052111,30.644836,,,POINT(-92.052111 30.644836)
248752,-92.05011,30.64241,,,POINT(-92.05011 30.64241)
248751,-92.211227,30.802828,,,POINT(-92.211227 30.802828)
248750,-92.192527,30.783323,,,POINT(-92.192527 30.783323)
248749,-92.189293,30.779949,,,POINT(-92.189293 30.779949)
248748,-92.186133,30.776367,,,POINT(-92.186133 30.776367)
248747,-92.177246,30.768177,,,POINT(-92.177246 30.768177)
248746,-92.172295,30.764385,,,POINT(-92.172295 30.764385)
248745,-92.228256,30.848166,,,POINT(-92.228256 30.848166)
248744,-92.273342,30.948577,,,POINT(-92.273342 30.948577)
248743,-91.407715,30.425928,,,POINT(-91.407715 30.425928)
248742,-91.250601,30.448662,,,POINT(-91.250601 30.448662)
248741,-91.243973,30.4471,,,POINT(-91.243973 30.4471)
248740,-91.238413,30.446258,,,POINT(-91.238413 30.446258)
248739,-91.222641,30.442251,,,POINT(-91.222641 30.442251)
248738,-91.101593,30.407391,,,POINT(-91.101593 30.407391)
248737,-91.097937,30.404568,,,POINT(-91.097937 30.404568)
248736,-91.013596,30.330286,,,POINT(-91.013596 30.330286)
248735,-90.953682,30.217871,,,POINT(-90.953682 30.217871)
248734,-91.088737,30.397218,,,POINT(-91.088737 30.397218)
248733,-91.085403,30.39465,,,POINT(-91.085403 30.39465)
248732,-91.082556,30.392639,,,POINT(-91.082556 30.392639)
248731,-91.072978,30.386425,,,POINT(-91.072978 30.386425)
248730,-91.934509,32.484104,,,POINT(-91.934509 32.484104)
248729,-91.76386,32.457243,,,POINT(-91.76386 32.457243)
248728,-91.758667,32.45676,,,POINT(-91.758667 32.45676)
248727,-91.754675,32.45651,,,POINT(-91.754675 32.45651)
248726,-91.638008,32.455807,,,POINT(-91.638008 32.455807)
248725,-91.627441,32.455669,,,POINT(-91.627441 32.455669)
248724,-91.618132,32.455626,,,POINT(-91.618132 32.455626)
248723,-91.499565,32.443927,,,POINT(-91.499565 32.443927)
248722,-91.493713,32.442829,,,POINT(-91.493713 32.442829)
248721,-91.487673,32.441692,,,POINT(-91.487673 32.441692)
248720,-91.471649,32.439129,,,POINT(-91.471649 32.439129)
248719,-91.234276,32.406311,,,POINT(-91.234276 32.406311)
248718,-92.321561,32.516194,,,POINT(-92.321561 32.516194)
248717,-92.214157,32.509869,,,POINT(-92.214157 32.509869)
248716,-92.161619,32.508561,,,POINT(-92.161619 32.508561)
248715,-92.156982,32.50581,,,POINT(-92.156982 32.50581)
248714,-91.204411,32.394528,,,POINT(-91.204411 32.394528)
248713,-91.199341,32.391689,,,POINT(-91.199341 32.391689)
248712,-91.194824,32.389244,,,POINT(-91.194824 32.389244)
248711,-90.97001,32.321888,,,POINT(-90.97001 32.321888)
248710,-90.961182,32.32069,,,POINT(-90.961182 32.32069)
248709,-90.953666,32.319724,,,POINT(-90.953666 32.319724)
248708,-90.906075,32.314117,,,POINT(-90.906075 32.314117)
248707,-90.9012,32.311487,,,POINT(-90.9012 32.311487)
248706,-90.899597,32.310699,,,POINT(-90.899597 32.310699)
248705,-90.893531,32.310527,,,POINT(-90.893531 32.310527)
248704,-90.892083,32.310763,,,POINT(-90.892083 32.310763)
248703,-90.886597,32.3134,,,POINT(-90.886597 32.3134)
248702,-90.88021,32.317532,,,POINT(-90.88021 32.317532)
248701,-90.879282,32.317952,,,POINT(-90.879282 32.317952)
248700,-90.876778,32.319107,,,POINT(-90.876778 32.319107)
248699,-90.870333,32.321813,,,POINT(-90.870333 32.321813)
248698,-90.847142,32.340394,,,POINT(-90.847142 32.340394)
248697,-90.842499,32.343399,,,POINT(-90.842499 32.343399)
248696,-93.247711,32.58028,,,POINT(-93.247711 32.58028)
248695,-93.246674,32.580116,,,POINT(-93.246674 32.580116)
248694,-93.240071,32.578729,,,POINT(-93.240071 32.578729)
248693,-93.173714,32.565224,,,POINT(-93.173714 32.565224)
248692,-93.165994,32.564009,,,POINT(-93.165994 32.564009)
248691,-93.158752,32.562851,,,POINT(-93.158752 32.562851)
248690,-93.151489,32.561779,,,POINT(-93.151489 32.561779)
248689,-92.954129,32.566847,,,POINT(-92.954129 32.566847)
248688,-92.947998,32.567051,,,POINT(-92.947998 32.567051)
248687,-92.941881,32.566981,,,POINT(-92.941881 32.566981)
248686,-92.915259,32.564308,,,POINT(-92.915259 32.564308)
248685,-92.909988,32.56337,,,POINT(-92.909988 32.56337)
248684,-92.904244,32.561937,,,POINT(-92.904244 32.561937)
248683,-92.880074,32.556976,,,POINT(-92.880074 32.556976)
248682,-92.730156,32.542866,,,POINT(-92.730156 32.542866)
248681,-92.717535,32.541594,,,POINT(-92.717535 32.541594)
248680,-92.712479,32.541111,,,POINT(-92.712479 32.541111)
248679,-92.707626,32.540571,,,POINT(-92.707626 32.540571)
248678,-92.690613,32.540165,,,POINT(-92.690613 32.540165)
248677,-92.641378,32.539864,,,POINT(-92.641378 32.539864)
248676,-92.637733,32.539818,,,POINT(-92.637733 32.539818)
248675,-92.63362,32.539746,,,POINT(-92.63362 32.539746)
248674,-92.622908,32.539685,,,POINT(-92.622908 32.539685)
248673,-92.616333,32.5397,,,POINT(-92.616333 32.5397)
248672,-92.60997,32.539714,,,POINT(-92.60997 32.539714)
248671,-92.57634,32.53957,,,POINT(-92.57634 32.53957)
248670,-92.514115,32.538575,,,POINT(-92.514115 32.538575)
248669,-92.509293,32.53793,,,POINT(-92.509293 32.53793)
248668,-92.504466,32.537097,,,POINT(-92.504466 32.537097)
248667,-92.415085,32.521702,,,POINT(-92.415085 32.521702)
248666,-92.33605,32.519951,,,POINT(-92.33605 32.519951)
248665,-92.329468,32.518879,,,POINT(-92.329468 32.518879)
248664,-92.269409,30.252081,,,POINT(-92.269409 30.252081)
248663,-98.898382,29.126738,,,POINT(-98.898382 29.126738)
248662,-98.894951,29.12994,,,POINT(-98.894951 29.12994)
248661,-98.891407,29.133214,,,POINT(-98.891407 29.133214)
248660,-98.804428,29.213783,,,POINT(-98.804428 29.213783)
248659,-98.779335,29.23729,,,POINT(-98.779335 29.23729)
248658,-98.774887,29.240709,,,POINT(-98.774887 29.240709)
248657,-98.768253,29.243443,,,POINT(-98.768253 29.243443)
248656,-98.666496,29.278971,,,POINT(-98.666496 29.278971)
248655,-98.641411,29.289942,,,POINT(-98.641411 29.289942)
248654,-98.610492,29.314337,,,POINT(-98.610492 29.314337)
248653,-98.608009,29.31637,,,POINT(-98.608009 29.31637)
248652,-98.611678,29.318155,,,POINT(-98.611678 29.318155)
248651,-98.60434,29.31558,,,POINT(-98.60434 29.31558)
248650,-98.605293,29.318842,,,POINT(-98.605293 29.318842)
248649,-98.604623,29.319421,,,POINT(-98.604623 29.319421)
248648,-98.597183,29.3242,,,POINT(-98.597183 29.3242)
248647,-98.648583,29.394452,,,POINT(-98.648583 29.394452)
248646,-98.594071,29.325479,,,POINT(-98.594071 29.325479)
248645,-98.559057,29.319757,,,POINT(-98.559057 29.319757)
248644,-98.557856,29.340367,,,POINT(-98.557856 29.340367)
248643,-98.022173,28.33359,,,POINT(-98.022173 28.33359)
248642,-97.851013,28.152298,,,POINT(-97.851013 28.152298)
248641,-97.819783,28.115275,,,POINT(-97.819783 28.115275)
248640,-97.817703,28.112659,,,POINT(-97.817703 28.112659)
248639,-97.814595,28.108618,,,POINT(-97.814595 28.108618)
248638,-97.634032,27.90931,,,POINT(-97.634032 27.90931)
248637,-97.625873,27.861164,,,POINT(-97.625873 27.861164)
248636,-97.622551,27.86342,,,POINT(-97.622551 27.86342)
248635,-97.617909,27.861723,,,POINT(-97.617909 27.861723)
248634,-97.623251,27.8676,,,POINT(-97.623251 27.8676)
248633,-97.628906,27.895197,,,POINT(-97.628906 27.895197)
248632,-97.631921,27.903313,,,POINT(-97.631921 27.903313)
248631,-97.629862,27.897762,,,POINT(-97.629862 27.897762)
248630,-97.576954,27.848044,,,POINT(-97.576954 27.848044)
248629,-98.534126,29.350109,,,POINT(-98.534126 29.350109)
248628,-98.529559,29.352408,,,POINT(-98.529559 29.352408)
248627,-98.528687,29.353042,,,POINT(-98.528687 29.353042)
248626,-98.525101,29.35635,,,POINT(-98.525101 29.35635)
248625,-98.522823,29.360428,,,POINT(-98.522823 29.360428)
248624,-98.484865,29.321606,,,POINT(-98.484865 29.321606)
248623,-98.477478,29.3216,,,POINT(-98.477478 29.3216)
248622,-98.470018,29.321593,,,POINT(-98.470018 29.321593)
248621,-98.432269,29.322701,,,POINT(-98.432269 29.322701)
248620,-98.414369,29.212224,,,POINT(-98.414369 29.212224)
248619,-98.431007,29.122261,,,POINT(-98.431007 29.122261)
248618,-98.412149,29.217961,,,POINT(-98.412149 29.217961)
248617,-98.409645,29.222662,,,POINT(-98.409645 29.222662)
248616,-98.402542,29.235407,,,POINT(-98.402542 29.235407)
248615,-98.39788,29.306037,,,POINT(-98.39788 29.306037)
248614,-98.426727,29.32444,,,POINT(-98.426727 29.32444)
248613,-98.4215,29.326569,,,POINT(-98.4215 29.326569)
248612,-98.419998,29.327181,,,POINT(-98.419998 29.327181)
248611,-98.415428,29.32922,,,POINT(-98.415428 29.32922)
248610,-98.412694,29.325354,,,POINT(-98.412694 29.325354)
248609,-98.408067,29.318804,,,POINT(-98.408067 29.318804)
248608,-98.406136,29.31558,,,POINT(-98.406136 29.31558)
248607,-98.426009,29.349702,,,POINT(-98.426009 29.349702)
248606,-98.417936,29.333282,,,POINT(-98.417936 29.333282)
248605,-98.427834,29.35243,,,POINT(-98.427834 29.35243)
248604,-98.429335,29.355032,,,POINT(-98.429335 29.355032)
248603,-98.411211,29.332015,,,POINT(-98.411211 29.332015)
248602,-98.030298,28.342258,,,POINT(-98.030298 28.342258)
248601,-98.026642,28.337259,,,POINT(-98.026642 28.337259)
248600,-97.544389,27.832463,,,POINT(-97.544389 27.832463)
248599,-97.488121,27.80549,,,POINT(-97.488121 27.80549)
248598,-97.484245,27.804806,,,POINT(-97.484245 27.804806)
248597,-97.479694,27.804537,,,POINT(-97.479694 27.804537)
248596,-97.47446,27.804358,,,POINT(-97.47446 27.804358)
248595,-97.467851,27.803569,,,POINT(-97.467851 27.803569)
248594,-98.501221,29.422171,,,POINT(-98.501221 29.422171)
248593,-98.501591,29.419217,,,POINT(-98.501591 29.419217)
248592,-98.500923,29.42448,,,POINT(-98.500923 29.42448)
248591,-98.500778,29.425541,,,POINT(-98.500778 29.425541)
248590,-98.567291,29.48922,,,POINT(-98.567291 29.48922)
248589,-98.56293,29.489353,,,POINT(-98.56293 29.489353)
248588,-98.561169,29.489779,,,POINT(-98.561169 29.489779)
248587,-98.500645,29.426705,,,POINT(-98.500645 29.426705)
248586,-98.500636,29.426968,,,POINT(-98.500636 29.426968)
248585,-98.501979,29.433293,,,POINT(-98.501979 29.433293)
248584,-98.500519,29.430479,,,POINT(-98.500519 29.430479)
248583,-98.513259,29.441385,,,POINT(-98.513259 29.441385)
248582,-98.514557,29.443741,,,POINT(-98.514557 29.443741)
248581,-98.514526,29.446452,,,POINT(-98.514526 29.446452)
248580,-98.51507,29.449451,,,POINT(-98.51507 29.449451)
248579,-98.515152,29.453329,,,POINT(-98.515152 29.453329)
248578,-98.51502,29.457057,,,POINT(-98.51502 29.457057)
248577,-98.544951,29.488183,,,POINT(-98.544951 29.488183)
248576,-98.507875,29.395956,,,POINT(-98.507875 29.395956)
248575,-98.485687,29.394211,,,POINT(-98.485687 29.394211)
248574,-98.481987,29.39381,,,POINT(-98.481987 29.39381)
248573,-98.47789,29.39485,,,POINT(-98.47789 29.39485)
248572,-98.479726,29.398925,,,POINT(-98.479726 29.398925)
248571,-98.47684,29.392521,,,POINT(-98.47684 29.392521)
248570,-98.474973,29.397166,,,POINT(-98.474973 29.397166)
248569,-98.47947,29.410191,,,POINT(-98.47947 29.410191)
248568,-98.480133,29.415467,,,POINT(-98.480133 29.415467)
248567,-98.480129,29.415192,,,POINT(-98.480129 29.415192)
248566,-98.480171,29.41877,,,POINT(-98.480171 29.41877)
248565,-98.48011,29.41357,,,POINT(-98.48011 29.41357)
248564,-98.480209,29.421909,,,POINT(-98.480209 29.421909)
248563,-98.481246,29.425046,,,POINT(-98.481246 29.425046)
248562,-98.448305,29.401462,,,POINT(-98.448305 29.401462)
248561,-98.443764,29.402639,,,POINT(-98.443764 29.402639)
248560,-98.439929,29.405585,,,POINT(-98.439929 29.405585)
248559,-96.866053,32.380311,,,POINT(-96.866053 32.380311)
248558,-96.865209,32.378477,,,POINT(-96.865209 32.378477)
248557,-96.872429,32.40836,,,POINT(-96.872429 32.40836)
248556,-96.872622,32.405159,,,POINT(-96.872622 32.405159)
248555,-96.872199,32.411458,,,POINT(-96.872199 32.411458)
248554,-96.864591,32.423745,,,POINT(-96.864591 32.423745)
248553,-96.862251,32.42664,,,POINT(-96.862251 32.42664)
248552,-96.854068,32.357805,,,POINT(-96.854068 32.357805)
248551,-96.853867,32.351352,,,POINT(-96.853867 32.351352)
248550,-96.854861,32.363348,,,POINT(-96.854861 32.363348)
248549,-96.857329,32.367141,,,POINT(-96.857329 32.367141)
248548,-96.864303,32.376858,,,POINT(-96.864303 32.376858)
248547,-96.859883,32.429571,,,POINT(-96.859883 32.429571)
248546,-96.82428,32.493984,,,POINT(-96.82428 32.493984)
248545,-96.822319,32.497669,,,POINT(-96.822319 32.497669)
248544,-96.821872,32.501406,,,POINT(-96.821872 32.501406)
248543,-96.472712,32.194327,,,POINT(-96.472712 32.194327)
248542,-96.468362,32.158876,,,POINT(-96.468362 32.158876)
248541,-96.475609,32.20387,,,POINT(-96.475609 32.20387)
248540,-96.473389,32.199322,,,POINT(-96.473389 32.199322)
248539,-96.507805,32.2658,,,POINT(-96.507805 32.2658)
248538,-96.638153,32.366989,,,POINT(-96.638153 32.366989)
248537,-96.633819,32.361923,,,POINT(-96.633819 32.361923)
248536,-96.613768,32.332103,,,POINT(-96.613768 32.332103)
248535,-96.599192,32.313014,,,POINT(-96.599192 32.313014)
248534,-96.615349,32.334389,,,POINT(-96.615349 32.334389)
248533,-96.617003,32.33662,,,POINT(-96.617003 32.33662)
248532,-96.631012,32.358761,,,POINT(-96.631012 32.358761)
248531,-96.628708,32.355665,,,POINT(-96.628708 32.355665)
248530,-96.658592,32.429789,,,POINT(-96.658592 32.429789)
248529,-96.65976,32.43309,,,POINT(-96.65976 32.43309)
248528,-96.661186,32.436614,,,POINT(-96.661186 32.436614)
248527,-96.659447,32.546249,,,POINT(-96.659447 32.546249)
248526,-96.594037,32.309188,,,POINT(-96.594037 32.309188)
248525,-96.55079,32.289295,,,POINT(-96.55079 32.289295)
248524,-96.545441,32.2869,,,POINT(-96.545441 32.2869)
248523,-96.539847,32.284218,,,POINT(-96.539847 32.284218)
248522,-97.461501,27.804038,,,POINT(-97.461501 27.804038)
248521,-97.45717,27.803936,,,POINT(-97.45717 27.803936)
248520,-97.453087,27.803522,,,POINT(-97.453087 27.803522)
248519,-97.449339,27.803143,,,POINT(-97.449339 27.803143)
248518,-97.444993,27.802704,,,POINT(-97.444993 27.802704)
248517,-97.441902,27.802456,,,POINT(-97.441902 27.802456)
248516,-97.438829,27.802354,,,POINT(-97.438829 27.802354)
248515,-97.433217,27.802187,,,POINT(-97.433217 27.802187)
248514,-97.430855,27.802116,,,POINT(-97.430855 27.802116)
248513,-97.428633,27.801991,,,POINT(-97.428633 27.801991)
248512,-97.415781,27.797859,,,POINT(-97.415781 27.797859)
248511,-97.414001,27.79785,,,POINT(-97.414001 27.79785)
248510,-97.412191,27.797737,,,POINT(-97.412191 27.797737)
248509,-97.411268,27.797679,,,POINT(-97.411268 27.797679)
248508,-97.40752,27.797656,,,POINT(-97.40752 27.797656)
248507,-97.401077,27.797939,,,POINT(-97.401077 27.797939)
248506,-97.397696,27.799456,,,POINT(-97.397696 27.799456)
248505,-99.703256,30.43235,,,POINT(-99.703256 30.43235)
248504,-99.542485,30.298476,,,POINT(-99.542485 30.298476)
248503,-100.660248,30.583651,,,POINT(-100.660248 30.583651)
248502,-100.647476,30.578381,,,POINT(-100.647476 30.578381)
248501,-100.641262,30.576905,,,POINT(-100.641262 30.576905)
248500,-100.586783,30.572391,,,POINT(-100.586783 30.572391)
248499,-100.58149,30.571939,,,POINT(-100.58149 30.571939)
248498,-100.575863,30.571402,,,POINT(-100.575863 30.571402)
248497,-100.11628,30.468296,,,POINT(-100.11628 30.468296)
248496,-99.777449,30.509696,,,POINT(-99.777449 30.509696)
248495,-99.774338,30.50765,,,POINT(-99.774338 30.50765)
248494,-99.771395,30.505546,,,POINT(-99.771395 30.505546)
248493,-99.731028,30.46996,,,POINT(-99.731028 30.46996)
248492,-99.728897,30.46377,,,POINT(-99.728897 30.46377)
248491,-99.717748,30.445577,,,POINT(-99.717748 30.445577)
248490,-99.712738,30.43824,,,POINT(-99.712738 30.43824)
248489,-99.724662,30.456052,,,POINT(-99.724662 30.456052)
248488,-98.486708,29.520043,,,POINT(-98.486708 29.520043)
248487,-98.479446,29.519899,,,POINT(-98.479446 29.519899)
248486,-98.475929,29.519575,,,POINT(-98.475929 29.519575)
248485,-98.469131,29.518141,,,POINT(-98.469131 29.518141)
248484,-98.462238,29.51641,,,POINT(-98.462238 29.51641)
248483,-98.443944,29.51589,,,POINT(-98.443944 29.51589)
248482,-98.438972,29.51544,,,POINT(-98.438972 29.51544)
248481,-98.432343,29.515829,,,POINT(-98.432343 29.515829)
248480,-98.424091,29.420615,,,POINT(-98.424091 29.420615)
248479,-98.420929,29.42454,,,POINT(-98.420929 29.42454)
248478,-98.388952,29.393401,,,POINT(-98.388952 29.393401)
248477,-98.388962,29.398331,,,POINT(-98.388962 29.398331)
248476,-98.388964,29.402851,,,POINT(-98.388964 29.402851)
248475,-98.388973,29.418989,,,POINT(-98.388973 29.418989)
248474,-98.388977,29.423059,,,POINT(-98.388977 29.423059)
248473,-98.388984,29.427057,,,POINT(-98.388984 29.427057)
248472,-98.416888,29.427715,,,POINT(-98.416888 29.427715)
248471,-98.444143,29.439215,,,POINT(-98.444143 29.439215)
248470,-98.417594,29.452034,,,POINT(-98.417594 29.452034)
248469,-98.410738,29.429937,,,POINT(-98.410738 29.429937)
248468,-98.40535,29.431299,,,POINT(-98.40535 29.431299)
248467,-98.4133,29.455379,,,POINT(-98.4133 29.455379)
248466,-98.411798,29.457957,,,POINT(-98.411798 29.457957)
248465,-98.411263,29.45409,,,POINT(-98.411263 29.45409)
248464,-98.403191,29.447491,,,POINT(-98.403191 29.447491)
248463,-98.403831,29.457492,,,POINT(-98.403831 29.457492)
248462,-98.406258,29.469001,,,POINT(-98.406258 29.469001)
248461,-98.403831,29.4594,,,POINT(-98.403831 29.4594)
248460,-98.40386,29.468698,,,POINT(-98.40386 29.468698)
248459,-98.403748,29.47929,,,POINT(-98.403748 29.47929)
248458,-98.403345,29.481287,,,POINT(-98.403345 29.481287)
248457,-98.399222,29.432846,,,POINT(-98.399222 29.432846)
248456,-98.394096,29.434191,,,POINT(-98.394096 29.434191)
248455,-96.176086,31.71484,,,POINT(-96.176086 31.71484)
248454,-96.174876,31.71052,,,POINT(-96.174876 31.71052)
248453,-96.177383,31.718519,,,POINT(-96.177383 31.718519)
248452,-96.090645,31.480028,,,POINT(-96.090645 31.480028)
248451,-96.450446,32.055239,,,POINT(-96.450446 32.055239)
248450,-96.442787,32.031017,,,POINT(-96.442787 32.031017)
248449,-96.42441,31.937377,,,POINT(-96.42441 31.937377)
248448,-96.452157,32.061654,,,POINT(-96.452157 32.061654)
248447,-96.449603,32.068436,,,POINT(-96.449603 32.068436)
248446,-96.447058,32.071506,,,POINT(-96.447058 32.071506)
248445,-96.44487,32.07412,,,POINT(-96.44487 32.07412)
248444,-96.442846,32.076646,,,POINT(-96.442846 32.076646)
248443,-96.440033,32.094594,,,POINT(-96.440033 32.094594)
248442,-96.440804,32.09808,,,POINT(-96.440804 32.09808)
248441,-96.44149,32.101299,,,POINT(-96.44149 32.101299)
248440,-96.462787,32.144751,,,POINT(-96.462787 32.144751)
248439,-96.467339,32.152561,,,POINT(-96.467339 32.152561)
248438,-95.594093,32.499233,,,POINT(-95.594093 32.499233)
248437,-95.458228,32.470125,,,POINT(-95.458228 32.470125)
248436,-95.451752,32.469662,,,POINT(-95.451752 32.469662)
248435,-95.444094,32.469185,,,POINT(-95.444094 32.469185)
248434,-96.520721,32.69968,,,POINT(-96.520721 32.69968)
248433,-96.325714,32.714863,,,POINT(-96.325714 32.714863)
248432,-96.27964,32.703356,,,POINT(-96.27964 32.703356)
248431,-96.275208,32.701279,,,POINT(-96.275208 32.701279)
248430,-96.271126,32.699837,,,POINT(-96.271126 32.699837)
248429,-96.315216,32.715891,,,POINT(-96.315216 32.715891)
248428,-96.309624,32.71624,,,POINT(-96.309624 32.71624)
248427,-96.304635,32.714162,,,POINT(-96.304635 32.714162)
248426,-96.269699,32.699582,,,POINT(-96.269699 32.699582)
248425,-96.452075,32.906409,,,POINT(-96.452075 32.906409)
248424,-96.449791,32.909,,,POINT(-96.449791 32.909)
248423,-96.447176,32.911683,,,POINT(-96.447176 32.911683)
248422,-96.412781,32.920776,,,POINT(-96.412781 32.920776)
248421,-96.296944,32.981052,,,POINT(-96.296944 32.981052)
248420,-96.075676,32.650631,,,POINT(-96.075676 32.650631)
248419,-94.933346,29.330537,,,POINT(-94.933346 29.330537)
248418,-94.930763,29.328501,,,POINT(-94.930763 29.328501)
248417,-94.929506,29.327509,,,POINT(-94.929506 29.327509)
248416,-94.92834,29.326546,,,POINT(-94.92834 29.326546)
248415,-94.926194,29.324911,,,POINT(-94.926194 29.324911)
248414,-94.899445,29.301985,,,POINT(-94.899445 29.301985)
248413,-94.865806,29.285616,,,POINT(-94.865806 29.285616)
248412,-94.862769,29.285199,,,POINT(-94.862769 29.285199)
248411,-94.859635,29.285427,,,POINT(-94.859635 29.285427)
248410,-94.841885,29.288228,,,POINT(-94.841885 29.288228)
248409,-94.83762,29.288011,,,POINT(-94.83762 29.288011)
248408,-94.833344,29.28891,,,POINT(-94.833344 29.28891)
248407,-96.535626,29.693481,,,POINT(-96.535626 29.693481)
248406,-96.296356,29.748289,,,POINT(-96.296356 29.748289)
248405,-96.194895,29.762834,,,POINT(-96.194895 29.762834)
248404,-96.189919,29.763651,,,POINT(-96.189919 29.763651)
248403,-96.18224,29.761893,,,POINT(-96.18224 29.761893)
248402,-96.158373,29.762379,,,POINT(-96.158373 29.762379)
248401,-96.152443,29.76413,,,POINT(-96.152443 29.76413)
248400,-96.147536,29.765735,,,POINT(-96.147536 29.765735)
248399,-96.140815,29.767923,,,POINT(-96.140815 29.767923)
248398,-96.130493,29.77438,,,POINT(-96.130493 29.77438)
248397,-96.118792,29.775509,,,POINT(-96.118792 29.775509)
248396,-96.035851,29.77096,,,POINT(-96.035851 29.77096)
248395,-95.854729,29.777039,,,POINT(-95.854729 29.777039)
248394,-95.831726,29.77704,,,POINT(-95.831726 29.77704)
248393,-95.812317,29.780415,,,POINT(-95.812317 29.780415)
248392,-95.804901,29.78511,,,POINT(-95.804901 29.78511)
248391,-95.783277,29.784914,,,POINT(-95.783277 29.784914)
248390,-95.776588,29.784651,,,POINT(-95.776588 29.784651)
248389,-95.770432,29.784833,,,POINT(-95.770432 29.784833)
248388,-95.759623,29.784859,,,POINT(-95.759623 29.784859)
248387,-95.7517,29.78465,,,POINT(-95.7517 29.78465)
248386,-95.742954,29.784887,,,POINT(-95.742954 29.784887)
248385,-95.651302,29.784558,,,POINT(-95.651302 29.784558)
248384,-96.678497,32.798779,,,POINT(-96.678497 32.798779)
248383,-96.671295,32.802038,,,POINT(-96.671295 32.802038)
248382,-96.715045,32.898617,,,POINT(-96.715045 32.898617)
248381,-96.703762,32.887396,,,POINT(-96.703762 32.887396)
248380,-96.700142,32.88559,,,POINT(-96.700142 32.88559)
248379,-96.69639,32.883655,,,POINT(-96.69639 32.883655)
248378,-96.672022,32.870104,,,POINT(-96.672022 32.870104)
248377,-96.66761,32.868038,,,POINT(-96.66761 32.868038)
248376,-96.663833,32.86569,,,POINT(-96.663833 32.86569)
248375,-96.635405,32.819426,,,POINT(-96.635405 32.819426)
248374,-96.623322,32.772224,,,POINT(-96.623322 32.772224)
