name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id,notes
,988,1251517305,,,,,primary,0,-112.1137109,33.6398468,,,
,989,1251517308,,,,,primary,0,-112.1098243,33.6399063,,,
,990,1251517337,traffic_signals,,signal,,primary,0,-112.1084018,33.6399313,,,
,991,1251517346,,,,,primary,0,-112.0844911,33.6402727,,,
,992,1277608534,,,,,motorway,0,-112.1127332,33.6835339,,,
,993,1277608624,,,,,secondary,0,-112.1130409,33.6874794,,,
,994,1277691637,,,,,secondary,0,-112.111113,33.68386,,,
,995,1277691666,,,,,motorway,0,-112.1137768,33.6727942,,,
,996,1277691685,,,,,secondary,0,-112.1114316,33.6838643,,,
,997,1278657333,,,,,primary,0,-111.9252997,33.6396971,,,
,998,1305298260,,,,,secondary,0,-112.1173784,33.6819266,,,
,999,1341991835,,,,,primary,0,-112.0753304,33.6403318,,,
,1000,1348698738,,,,,primary,0,-111.9253869,33.6733417,,,
,1002,1368097701,,,,,primary,0,-112.210211,33.6383303,,,
,1003,1368118865,,,,,primary,0,-112.2052131,33.6383432,,,
,1004,1371777198,,,,,secondary,0,-111.980122,33.6986282,,,
,1005,1371848429,,,,,secondary,0,-111.9986543,33.6987331,,,
,1006,1375470664,,,,,secondary,0,-111.9915198,33.6860728,,,
,1007,1375482083,,,,,primary,-1,-111.9779054,33.676862,,,
,1008,1375482117,,,,,primary,0,-111.9773137,33.6750388,,,
,1010,1376433673,,,,,motorway,0,-111.9998122,33.6644546,,,
,1011,1376591427,,,,,motorway,0,-112.0027822,33.6414585,,,
,1012,1423386851,,,,,primary,0,-111.9720167,33.6404711,,,
,1013,1423386906,,,,,primary,0,-111.9773048,33.6434989,,,
,1014,1423466154,traffic_signals,,signal,,secondary,0,-111.9212616,33.6371905,,,
,1015,1448545250,,,,,primary,0,-111.925348,33.6616042,,,
,1016,1474295344,,,,,secondary,2,-112.185665,33.6314803,,,
,1017,1474295362,,,,,secondary,0,-112.2027729,33.6363408,,,
,1020,1475246999,,,,,secondary,0,-112.01991,33.6986703,,,
,1021,1475247109,,,,,primary,0,-112.0225589,33.7041491,,,
,1022,1528351423,,,,,secondary,0,-112.0135018,33.638821,,,
,1023,1528351434,,,,,primary,0,-112.0091891,33.6407057,,,
,1024,1528438310,,,,,primary,0,-112.0307953,33.6360556,,,
,1025,1528438544,,,,,primary,0,-112.0438572,33.6405031,,,
,1026,1529105567,,,,,primary,0,-112.0243582,33.6406202,,,
,1027,1529247914,,,,,secondary,0,-112.2116791,33.6527137,,,
,1029,1529247922,,,,,primary,0,-112.1690263,33.659481,,,
,1031,1529247940,,,,,secondary,0,-112.1827659,33.654324,,,
,1032,1529247951,,,,,secondary,0,-112.1753692,33.6543932,,,
,1033,1529247953,,,,,secondary,0,-112.210209,33.6527188,,,
,1034,1529247980,,,,,secondary,0,-112.2067208,33.6527605,,,
,1035,1529247982,,,,,secondary,0,-112.2011315,33.652912,,,
,1037,1529248009,,,,,secondary,0,-112.1792983,33.6543629,,,
,1038,1529248022,,,,,secondary,0,-112.1910245,33.6542689,,,
,1039,1529248025,,,,,secondary,0,-112.1967727,33.6542231,,,
,1041,1529248030,,,,,secondary,0,-112.1732583,33.654404,,,
,1042,1529248049,,,,,secondary,0,-112.192394,33.6542552,,,
,1043,1556606960,,,,,secondary,0,-112.134019,33.6358411,,,
,1044,1556606983,,,,,secondary,0,-112.134419,33.6410987,,,
,1045,1556606986,,,,,secondary,0,-112.1344267,33.6414797,,,
,1046,1556606991,,,,,secondary,0,-112.1344537,33.6430534,,,
,1047,1556606992,,,,,secondary,0,-112.1344651,33.6437208,,,
,1048,1573060191,,,,,secondary,0,-112.2012217,33.6674441,,,
,1049,1574814584,,,,,primary,0,-112.1689283,33.6514008,,,
,1050,1574826353,,,,,secondary,0,-112.1864477,33.6421054,,,
,1051,1574826355,,,,,secondary,0,-112.1864472,33.642341,,,
,1052,1574826364,traffic_signals,,signal,,primary,0,-112.1734791,33.6390162,,,
,1053,1680973819,,,,,motorway,0,-112.0029216,33.6410269,,,
,1054,1680973836,,,,,motorway,0,-112.0021443,33.6413325,,,
,1056,1695816993,traffic_signals,,signal,,secondary,0,-112.0967534,33.6838292,,,
,1057,1706620767,,,,,secondary,0,-112.186444,33.6561415,,,
,1059,1706625493,,,,,secondary,0,-112.1842942,33.6544431,,,
,1060,1706631652,,,,,secondary,0,-112.1802146,33.6544864,,,
,1061,1706631692,,,,,secondary,0,-112.1785061,33.6545099,,,
,1062,1706666100,,,,,primary,0,-112.1690639,33.6606763,,,
,1063,1792627500,,,,,primary,0,-112.0301679,33.6650198,,,
,1064,1794481054,,,,,secondary,0,-112.1166815,33.6623954,,,
,1065,1794481159,,,,,secondary,0,-112.1171841,33.6666525,,,
,1066,1794481296,,,,,secondary,0,-112.1659119,33.6683941,,,
,1067,1795751293,,,,,secondary,0,-112.1520838,33.6680939,,,
,1068,1795751310,,,,,secondary,0,-112.1522219,33.6691029,,,
,1069,1795842745,,,,,secondary,0,-112.0478079,33.6879862,,,
,1070,1798833264,,,,,secondary,0,-112.1783863,33.6678928,,,
,1071,1798833265,,,,,secondary,0,-112.1781281,33.6678956,,,
,1072,1798833266,,,,,motorway,0,-112.1783265,33.6682356,,,
,1073,1798833267,,,,,motorway,0,-112.1780017,33.6682359,,,
,1074,1798833268,,,,,motorway,0,-112.1782774,33.6684595,,,
,1075,1798833269,,,,,motorway,0,-112.1779496,33.6684643,,,
,1076,1798833275,,,,,secondary,0,-112.1780875,33.6689882,,,
,1077,1798833276,,,,,secondary,0,-112.1777859,33.6689892,,,
,1078,1801970921,,,,,secondary,0,-112.0224848,33.6859228,,,
,1079,1809198909,,,,,secondary,0,-112.0828842,33.6673236,,,
,1080,1820334682,traffic_signals,,signal,,secondary,0,-112.2029255,33.667396,,,
,1082,1820334686,,,,,secondary,0,-112.2029401,33.6687034,,,
,1083,1820334687,,,,,secondary,0,-112.2029479,33.6689208,,,
,1085,1820334692,,,,,secondary,0,-112.2029707,33.6740297,,,
,1086,1820334695,,,,,secondary,0,-112.2029925,33.675826,,,
,1087,1865195439,,,,,primary,0,-111.9773289,33.6598317,,,
,1088,1878604222,motorway_junction,,,,motorway,0,-112.1139193,33.660151,,,
,1089,1878604225,motorway_junction,,,,motorway,0,-112.1128055,33.6782054,,,
,1090,1926188826,,,,,secondary,0,-112.0932817,33.6836962,,,
,1091,1926705439,,,,,primary,0,-112.0309173,33.6732419,,,
,1092,1926705440,,,,,primary,0,-112.0309442,33.6741057,,,
,1093,1926705441,traffic_signals,,signal,,primary,0,-112.0309807,33.676847,,,
,1094,1926705444,,,,,primary,0,-112.031019,33.6786679,,,
,1095,1926705447,,,,,primary,0,-112.0310607,33.6804748,,,
,1096,1926705448,,,,,primary,0,-112.0310636,33.6805325,,,
,1097,1926705449,,,,,primary,0,-112.0310658,33.6810191,,,
,1098,1926705461,,,,,primary,0,-112.0310609,33.6906119,,,
,1099,1926705464,traffic_signals,,signal,,primary,0,-112.0308174,33.6914969,,,
,1100,1926705476,,,,,primary,0,-112.0290372,33.6945607,,,
,1101,1926705479,,,,,primary,0,-112.0270115,33.6974817,,,
,1102,1926705480,,,,,secondary,0,-112.0246195,33.6988025,,,
,1105,1926705492,,,,,primary,0,-112.0245118,33.7010995,,,
,1106,1926705493,,,,,primary,0,-112.0246307,33.7011576,,,
,1107,1926705495,,,,,primary,0,-112.022679,33.7037383,,,
,1108,1926705496,,,,,primary,0,-112.0224525,33.7040793,,,
,1109,1926705497,,,,,primary,-1,-112.021665,33.7052021,,,
,1110,1945648841,,,,,motorway,0,-112.0044065,33.6363431,,,
,1111,1945648845,,,,,motorway,0,-112.0041634,33.639049,,,
,1112,1945648847,,,,,motorway,0,-112.0040702,33.6393941,,,
,1113,1945648875,,,,,motorway,0,-111.9233854,33.6582229,,,
,1114,1945648896,,,,,motorway,0,-111.9997282,33.6644273,,,
,1115,1945648913,,,,,motorway,0,-111.9999231,33.6657418,,,
,1116,1945648943,,,,,secondary,0,-112.2031119,33.667556,,,
,1117,1945648945,,,,,secondary,0,-112.2029254,33.6675469,,,
,1118,1945648948,,,,,secondary,0,-112.2031113,33.6683613,,,
,1119,1945648961,,,,,secondary,0,-112.2029309,33.6683685,,,
,1120,1945648984,,,,,secondary,0,-112.1519054,33.6691416,,,
,1121,1945648985,,,,,secondary,0,-112.1521698,33.6691406,,,
,1122,1945648986,,,,,secondary,0,-112.085858,33.669285,,,
,1124,1950142645,,,,,primary,0,-111.9774913,33.6598298,,,
,1125,1950142647,,,,,primary,0,-111.9774973,33.6612603,,,
,1126,1950142702,,,,,primary,0,-111.9774968,33.6656606,,,
,1127,1950142704,,,,,primary,0,-111.977338,33.6656343,,,
,1128,1950143040,,,,,primary,0,-111.9775254,33.6718414,,,
,1129,1950143044,,,,,primary,0,-111.9775147,33.6745155,,,
,1130,1950143045,,,,,primary,0,-111.9775163,33.6750383,,,
