node_id,name,x_coord,y_coord,z_coord,node_type,ctrl_type,zone_id,parent_node_id,geometry
100000334,89731,-2.228151,53.482298,,75,,,,POINT (-2.228151 53.482298)
100000335,89732,-2.228022,53.482223,,75,,,,POINT (-2.228022 53.482223)
100000336,89733,-2.2275240000000003,53.481939,,75,,,,POINT (-2.2275240000000003 53.481939)
100000337,89734,-2.226909,53.481697,,75,,,,POINT (-2.226909 53.481697)
100000338,89735,-2.2281,53.482161,,76,,,,POINT (-2.2281 53.482161)
100000339,89736,-2.2281880000000003,53.48220600000001,,76,,,,POINT (-2.2281880000000003 53.48220600000001)
100000340,89737,-2.228859,53.482582,,76,,,,POINT (-2.228859 53.482582)
100000341,89738,-2.229038,53.482668,,76,,,,POINT (-2.229038 53.482668)
100000342,89739,-2.2265900000000003,53.481436,,77,,,,POINT (-2.2265900000000003 53.481436)
100000343,89740,-2.226992,53.481566,,77,,,,POINT (-2.226992 53.481566)
100000344,89741,-2.2271,53.481603,,77,,,,POINT (-2.2271 53.481603)
100000345,89742,-2.2281,53.482161,,77,,,,POINT (-2.2281 53.482161)
100000346,89743,-2.226909,53.481697,,78,,,,POINT (-2.226909 53.481697)
100000347,89744,-2.226467,53.481508,,78,,,,POINT (-2.226467 53.481508)
100000348,89745,-2.226255,53.481448,,78,,,,POINT (-2.226255 53.481448)
100000349,89746,-2.225756,53.48129399999999,,78,,,,POINT (-2.225756 53.48129399999999)
100000350,89747,-2.225284,53.48114399999999,,78,,,,POINT (-2.225284 53.48114399999999)
100000351,89748,-2.224774,53.480916,,78,,,,POINT (-2.224774 53.480916)
100000352,89749,-2.224396,53.480573,,79,,,,POINT (-2.224396 53.480573)
100000353,89750,-2.224777,53.48078,,79,,,,POINT (-2.224777 53.48078)
100000354,89751,-2.224874,53.480833,,79,,,,POINT (-2.224874 53.480833)
100000355,89752,-2.225971,53.481211,,79,,,,POINT (-2.225971 53.481211)
100000356,89753,-2.2265900000000003,53.481436,,79,,,,POINT (-2.2265900000000003 53.481436)
100000357,89754,-2.224774,53.480916,,80,,,,POINT (-2.224774 53.480916)
100000358,89755,-2.224332,53.480658,,80,,,,POINT (-2.224332 53.480658)
100000359,89756,-2.2242,53.480597,,80,,,,POINT (-2.2242 53.480597)
100000360,89757,-2.223557,53.48007,,80,,,,POINT (-2.223557 53.48007)
100000361,89758,-2.2228380000000003,53.479636,,80,,,,POINT (-2.2228380000000003 53.479636)
100000362,89759,-2.222545,53.479328,,81,,,,POINT (-2.222545 53.479328)
100000363,89760,-2.222988,53.479598,,81,,,,POINT (-2.222988 53.479598)
100000364,89761,-2.223648,53.479963,,81,,,,POINT (-2.223648 53.479963)
100000365,89762,-2.224396,53.480573,,81,,,,POINT (-2.224396 53.480573)
100000366,89763,-2.221931,53.479114,,82,,,,POINT (-2.221931 53.479114)
100000367,89764,-2.221549,53.478911,,82,,,,POINT (-2.221549 53.478911)
100000368,89765,-2.220917,53.478527,,82,,,,POINT (-2.220917 53.478527)
100000369,89766,-2.220475,53.478378,,82,,,,POINT (-2.220475 53.478378)
100000370,89767,-2.21992,53.478295,,82,,,,POINT (-2.21992 53.478295)
100000371,89768,-2.219016,53.478183,,82,,,,POINT (-2.219016 53.478183)
100000372,89769,-2.219268,53.478107,,83,,,,POINT (-2.219268 53.478107)
100000373,89770,-2.219343,53.478116,,83,,,,POINT (-2.219343 53.478116)
100000374,89771,-2.220346,53.478273,,83,,,,POINT (-2.220346 53.478273)
100000375,89772,-2.220791,53.478391,,83,,,,POINT (-2.220791 53.478391)
100000376,89773,-2.221612,53.478811,,83,,,,POINT (-2.221612 53.478811)
100000377,89774,-2.219,53.478196,,84,,,,POINT (-2.219 53.478196)
100000378,89775,-2.218857,53.478182,,84,,,,POINT (-2.218857 53.478182)
100000379,89776,-2.218613,53.47814200000001,,84,,,,POINT (-2.218613 53.47814200000001)
100000380,89777,-2.21821,53.477956000000006,,84,,,,POINT (-2.21821 53.477956000000006)
100000381,89778,-2.218037,53.477783,,84,,,,POINT (-2.218037 53.477783)
100000382,89779,-2.217894,53.47750500000001,,84,,,,POINT (-2.217894 53.47750500000001)
100000383,89780,-2.217825,53.477087,,84,,,,POINT (-2.217825 53.477087)
100000384,89781,-2.217768,53.476686,,84,,,,POINT (-2.217768 53.476686)
100000385,89782,-2.2177580000000003,53.47658199999999,,84,,,,POINT (-2.2177580000000003 53.47658199999999)
100000386,89783,-2.219008,53.478169,,85,,,,POINT (-2.219008 53.478169)
100000387,89784,-2.218651,53.478113,,85,,,,POINT (-2.218651 53.478113)
100000388,89785,-2.21825,53.477939,,85,,,,POINT (-2.21825 53.477939)
100000389,89786,-2.2180880000000003,53.47776500000001,,85,,,,POINT (-2.2180880000000003 53.47776500000001)
100000390,89787,-2.21794,53.47744599999999,,85,,,,POINT (-2.21794 53.47744599999999)
100000391,89788,-2.217849,53.476999,,85,,,,POINT (-2.217849 53.476999)
100000392,89789,-2.217827,53.476579,,85,,,,POINT (-2.217827 53.476579)
100000393,89790,-2.218082,53.476244,,86,,,,POINT (-2.218082 53.476244)
100000394,89791,-2.21797,53.476386,,86,,,,POINT (-2.21797 53.476386)
100000395,89792,-2.217946,53.47658199999999,,86,,,,POINT (-2.217946 53.47658199999999)
100000396,89793,-2.2180470000000003,53.477141,,86,,,,POINT (-2.2180470000000003 53.477141)
100000397,89794,-2.218195,53.47756999999999,,86,,,,POINT (-2.218195 53.47756999999999)
100000398,89795,-2.21833,53.477812,,86,,,,POINT (-2.21833 53.477812)
100000399,89796,-2.218564,53.477941,,86,,,,POINT (-2.218564 53.477941)
100000400,89797,-2.218053,53.477151,,87,,,,POINT (-2.218053 53.477151)
100000401,89798,-2.218058,53.477359,,87,,,,POINT (-2.218058 53.477359)
100000402,89799,-2.21807,53.477558,,87,,,,POINT (-2.21807 53.477558)
100000403,89800,-2.218259,53.47787,,87,,,,POINT (-2.218259 53.47787)
100000404,89801,-2.218506,53.478003,,87,,,,POINT (-2.218506 53.478003)
100000405,89802,-2.218605,53.478067,,87,,,,POINT (-2.218605 53.478067)
100000406,89803,-2.218621,53.478179,,87,,,,POINT (-2.218621 53.478179)
100000407,89804,-2.21857,53.478239,,87,,,,POINT (-2.21857 53.478239)
100000408,89805,-2.21857,53.478239,,88,,,,POINT (-2.21857 53.478239)
100000409,89806,-2.218522,53.478271,,88,,,,POINT (-2.218522 53.478271)
100000410,89807,-2.217962,53.478646,,88,,,,POINT (-2.217962 53.478646)
100000411,89808,-2.217902,53.478621,,89,,,,POINT (-2.217902 53.478621)
100000412,89809,-2.217909,53.478614,,89,,,,POINT (-2.217909 53.478614)
100000413,89810,-2.218468,53.478202,,89,,,,POINT (-2.218468 53.478202)
100000414,89811,-2.217626,53.476305,,90,,,,POINT (-2.217626 53.476305)
100000415,89812,-2.217594,53.476238,,90,,,,POINT (-2.217594 53.476238)
100000416,89813,-2.217465,53.476019,,90,,,,POINT (-2.217465 53.476019)
100000417,89814,-2.216926,53.47550500000001,,90,,,,POINT (-2.216926 53.47550500000001)
100000418,89815,-2.216871,53.475264,,91,,,,POINT (-2.216871 53.475264)
100000419,89816,-2.217083,53.475497,,91,,,,POINT (-2.217083 53.475497)
100000420,89817,-2.217318,53.475667,,91,,,,POINT (-2.217318 53.475667)
100000421,89818,-2.217628,53.475963,,91,,,,POINT (-2.217628 53.475963)
100000422,89819,-2.217767,53.47617,,91,,,,POINT (-2.217767 53.47617)
100000423,89820,-2.217827,53.476579,,92,,,,POINT (-2.217827 53.476579)
100000424,89821,-2.21783,53.476324,,92,,,,POINT (-2.21783 53.476324)
100000425,89822,-2.217975,53.47618000000001,,92,,,,POINT (-2.217975 53.47618000000001)
100000426,89823,-2.218053,53.476153,,92,,,,POINT (-2.218053 53.476153)
100000427,89824,-2.21816,53.476108,,92,,,,POINT (-2.21816 53.476108)
100000428,89825,-2.217239,53.475364,,93,,,,POINT (-2.217239 53.475364)
100000429,89826,-2.216407,53.47532800000001,,93,,,,POINT (-2.216407 53.47532800000001)
100000430,89827,-2.214416,53.475235,,93,,,,POINT (-2.214416 53.475235)
100000431,89828,-2.214043,53.47516,,94,,,,POINT (-2.214043 53.47516)
100000432,89829,-2.214421,53.475179,,94,,,,POINT (-2.214421 53.475179)
100000433,89830,-2.216111,53.475203,,94,,,,POINT (-2.216111 53.475203)
100000434,89831,-2.216392,53.475227,,94,,,,POINT (-2.216392 53.475227)
100000435,89832,-2.216392,53.475227,,95,,,,POINT (-2.216392 53.475227)
100000436,89833,-2.217109,53.475249,,95,,,,POINT (-2.217109 53.475249)
100000437,89834,-2.219071,53.475368,,95,,,,POINT (-2.219071 53.475368)
100000438,89835,-2.2191110000000003,53.475434,,96,,,,POINT (-2.2191110000000003 53.475434)
100000439,89836,-2.21904,53.47543100000001,,96,,,,POINT (-2.21904 53.47543100000001)
100000440,89837,-2.217239,53.475364,,96,,,,POINT (-2.217239 53.475364)
100000441,89838,-2.215747,53.471024,,97,,,,POINT (-2.215747 53.471024)
100000442,89839,-2.215796,53.471387,,97,,,,POINT (-2.215796 53.471387)
100000443,89840,-2.215871,53.471603,,97,,,,POINT (-2.215871 53.471603)
100000444,89841,-2.216087,53.472007,,97,,,,POINT (-2.216087 53.472007)
100000445,89842,-2.216245,53.47251800000001,,97,,,,POINT (-2.216245 53.47251800000001)
100000446,89843,-2.216308,53.47286500000001,,97,,,,POINT (-2.216308 53.47286500000001)
100000447,89844,-2.216435,53.473907,,97,,,,POINT (-2.216435 53.473907)
100000448,89845,-2.216528,53.474344,,97,,,,POINT (-2.216528 53.474344)
100000449,89846,-2.2167,53.475051,,97,,,,POINT (-2.2167 53.475051)
100000450,89847,-2.216871,53.475264,,97,,,,POINT (-2.216871 53.475264)
100000451,89848,-2.208912,53.474887,,98,,,,POINT (-2.208912 53.474887)
100000452,89849,-2.210666,53.474978,,98,,,,POINT (-2.210666 53.474978)
100000453,89850,-2.211817,53.47503,,98,,,,POINT (-2.211817 53.47503)
100000454,89851,-2.214043,53.47516,,98,,,,POINT (-2.214043 53.47516)
100000455,89852,-2.219738,53.475333,,99,,,,POINT (-2.219738 53.475333)
100000456,89853,-2.219535,53.475492,,99,,,,POINT (-2.219535 53.475492)
100000457,89854,-2.219442,53.47555600000001,,99,,,,POINT (-2.219442 53.47555600000001)
100000458,89855,-2.218882,53.475913,,99,,,,POINT (-2.218882 53.475913)
100000459,89856,-2.2182,53.476185,,99,,,,POINT (-2.2182 53.476185)
100000460,89857,-2.218082,53.476244,,99,,,,POINT (-2.218082 53.476244)
100000461,89858,-2.228095,53.476218,,100,,,,POINT (-2.228095 53.476218)
100000462,89859,-2.226915,53.476113,,100,,,,POINT (-2.226915 53.476113)
100000463,89860,-2.225472,53.47599,,100,,,,POINT (-2.225472 53.47599)
100000464,89861,-2.222859,53.475749,,100,,,,POINT (-2.222859 53.475749)
100000465,89862,-2.221223,53.475605,,100,,,,POINT (-2.221223 53.475605)
100000466,89863,-2.220259,53.475522,,100,,,,POINT (-2.220259 53.475522)
100000467,89864,-2.219794,53.47548000000001,,100,,,,POINT (-2.219794 53.47548000000001)
100000468,89865,-2.261832,53.475516000000006,,101,,,,POINT (-2.261832 53.475516000000006)
100000469,89866,-2.261531,53.475352,,101,,,,POINT (-2.261531 53.475352)
100000470,89867,-2.261156,53.474901,,101,,,,POINT (-2.261156 53.474901)
100000471,89868,-2.259686,53.473236,,101,,,,POINT (-2.259686 53.473236)
100000472,89869,-2.258742,53.472655,,101,,,,POINT (-2.258742 53.472655)
100000473,89870,-2.25665,53.47155400000001,,101,,,,POINT (-2.25665 53.47155400000001)
100000474,89871,-2.254643,53.47108100000001,,101,,,,POINT (-2.254643 53.47108100000001)
100000475,89872,-2.25165,53.47089,,101,,,,POINT (-2.25165 53.47089)
100000476,89873,-2.2469080000000003,53.470474,,101,,,,POINT (-2.2469080000000003 53.470474)
100000477,89874,-2.244687,53.470289,,101,,,,POINT (-2.244687 53.470289)
100000478,89875,-2.243679,53.47034300000001,,101,,,,POINT (-2.243679 53.47034300000001)
100000479,89876,-2.242021,53.47057,,101,,,,POINT (-2.242021 53.47057)
100000480,89877,-2.240197,53.471126,,101,,,,POINT (-2.240197 53.471126)
100000481,89878,-2.239162,53.47145500000001,,101,,,,POINT (-2.239162 53.47145500000001)
100000482,89879,-2.23722,53.47184100000001,,101,,,,POINT (-2.23722 53.47184100000001)
100000483,89880,-2.235482,53.472026,,101,,,,POINT (-2.235482 53.472026)
100000484,89881,-2.2338400000000003,53.472486,,101,,,,POINT (-2.2338400000000003 53.472486)
100000485,89882,-2.231673,53.473501,,101,,,,POINT (-2.231673 53.473501)
100000486,89883,-2.230568,53.473897,,101,,,,POINT (-2.230568 53.473897)
100000487,89884,-2.229752,53.474038,,101,,,,POINT (-2.229752 53.474038)
100000488,89885,-2.228626,53.474025,,101,,,,POINT (-2.228626 53.474025)
100000489,89886,-2.226523,53.47371800000001,,101,,,,POINT (-2.226523 53.47371800000001)
100000490,89887,-2.225268,53.473559,,101,,,,POINT (-2.225268 53.473559)
100000491,89888,-2.222532,53.473533,,101,,,,POINT (-2.222532 53.473533)
100000492,89889,-2.221931,53.473629,,101,,,,POINT (-2.221931 53.473629)
100000493,89890,-2.221384,53.473821,,101,,,,POINT (-2.221384 53.473821)
100000494,89891,-2.2209950000000003,53.474097,,101,,,,POINT (-2.2209950000000003 53.474097)
100000495,89892,-2.2204080000000004,53.474664,,101,,,,POINT (-2.2204080000000004 53.474664)
100000496,89893,-2.219738,53.475333,,101,,,,POINT (-2.219738 53.475333)
100000497,89894,-2.232601,53.48212,,102,,,,POINT (-2.232601 53.48212)
100000498,89895,-2.23254,53.482171,,102,,,,POINT (-2.23254 53.482171)
100000499,89896,-2.231603,53.48283000000001,,102,,,,POINT (-2.231603 53.48283000000001)
100000500,89897,-2.2307810000000003,53.48343000000001,,102,,,,POINT (-2.2307810000000003 53.48343000000001)
100000501,89898,-2.23362,53.482708,,103,,,,POINT (-2.23362 53.482708)
100000502,89899,-2.232555,53.483454,,103,,,,POINT (-2.232555 53.483454)
100000503,89900,-2.231807,53.484001,,103,,,,POINT (-2.231807 53.484001)
100000504,89901,-2.228476,53.481009,,104,,,,POINT (-2.228476 53.481009)
100000505,89902,-2.227908,53.481184,,104,,,,POINT (-2.227908 53.481184)
100000506,89903,-2.2270060000000003,53.48145400000001,,104,,,,POINT (-2.2270060000000003 53.48145400000001)
100000507,89904,-2.232048,53.477736,,105,,,,POINT (-2.232048 53.477736)
100000508,89905,-2.230445,53.47836700000001,,105,,,,POINT (-2.230445 53.47836700000001)
100000509,89906,-2.228723,53.479053,,105,,,,POINT (-2.228723 53.479053)
100000510,89907,-2.226019,53.480113,,105,,,,POINT (-2.226019 53.480113)
100000511,89908,-2.225517,53.48033100000001,,105,,,,POINT (-2.225517 53.48033100000001)
100000512,89909,-2.224785,53.480642,,105,,,,POINT (-2.224785 53.480642)
100000513,89910,-2.228036,53.476073,,106,,,,POINT (-2.228036 53.476073)
100000514,89911,-2.227821,53.476123,,106,,,,POINT (-2.227821 53.476123)
100000515,89912,-2.227545,53.47623000000001,,106,,,,POINT (-2.227545 53.47623000000001)
100000516,89913,-2.225764,53.476873,,106,,,,POINT (-2.225764 53.476873)
100000517,89914,-2.224251,53.47743000000001,,106,,,,POINT (-2.224251 53.47743000000001)
100000518,89915,-2.22349,53.477938,,106,,,,POINT (-2.22349 53.477938)
100000519,89916,-2.222575,53.478522,,106,,,,POINT (-2.222575 53.478522)
100000520,89917,-2.222473,53.478597,,106,,,,POINT (-2.222473 53.478597)
100000521,89918,-2.222025,53.478897,,106,,,,POINT (-2.222025 53.478897)
100000522,89919,-2.216021,53.478222,,107,,,,POINT (-2.216021 53.478222)
100000523,89920,-2.217105,53.47852,,107,,,,POINT (-2.217105 53.47852)
100000524,89921,-2.2173380000000003,53.478593,,107,,,,POINT (-2.2173380000000003 53.478593)
100000525,89922,-2.217455,53.478616,,107,,,,POINT (-2.217455 53.478616)
100000526,89923,-2.217519,53.47862900000001,,107,,,,POINT (-2.217519 53.47862900000001)
100000527,89924,-2.215325,53.480898,,108,,,,POINT (-2.215325 53.480898)
100000528,89925,-2.216202,53.480104,,108,,,,POINT (-2.216202 53.480104)
100000529,89926,-2.217221,53.479215,,108,,,,POINT (-2.217221 53.479215)
100000530,89927,-2.217575,53.47891600000001,,108,,,,POINT (-2.217575 53.47891600000001)
100000531,89928,-2.21687,53.482089,,109,,,,POINT (-2.21687 53.482089)
100000532,89929,-2.217701,53.48149100000001,,109,,,,POINT (-2.217701 53.48149100000001)
100000533,89930,-2.218959,53.48090500000001,,109,,,,POINT (-2.218959 53.48090500000001)
100000534,89931,-2.220392,53.480259,,109,,,,POINT (-2.220392 53.480259)
100000535,89932,-2.222004,53.47963299999999,,109,,,,POINT (-2.222004 53.47963299999999)
100000536,89933,-2.222326,53.47953100000001,,109,,,,POINT (-2.222326 53.47953100000001)
100000537,89934,-2.24929,53.48472,,110,,,,POINT (-2.24929 53.48472)
100000538,89935,-2.249982,53.485114,,110,,,,POINT (-2.249982 53.485114)
100000539,89936,-2.250668,53.485553,,110,,,,POINT (-2.250668 53.485553)
100000540,89937,-2.251999,53.486024,,110,,,,POINT (-2.251999 53.486024)
100000541,89938,-2.2522330000000004,53.486112,,110,,,,POINT (-2.2522330000000004 53.486112)
100000542,89939,-2.253318,53.48662,,110,,,,POINT (-2.253318 53.48662)
100000543,89940,-2.254024,53.484913,,111,,,,POINT (-2.254024 53.484913)
100000544,89941,-2.254059,53.484933,,111,,,,POINT (-2.254059 53.484933)
100000545,89942,-2.254228,53.484962,,111,,,,POINT (-2.254228 53.484962)
100000546,89943,-2.254555,53.484844,,111,,,,POINT (-2.254555 53.484844)
100000547,89944,-2.25485,53.48493000000001,,111,,,,POINT (-2.25485 53.48493000000001)
100000548,89945,-2.254938,53.484997,,111,,,,POINT (-2.254938 53.484997)
100000549,89946,-2.2554,53.48530699999999,,111,,,,POINT (-2.2554 53.48530699999999)
100000550,89947,-2.256502,53.48474399999999,,112,,,,POINT (-2.256502 53.48474399999999)
100000551,89948,-2.256485,53.484764,,112,,,,POINT (-2.256485 53.484764)
100000552,89949,-2.2557810000000003,53.485393,,112,,,,POINT (-2.2557810000000003 53.485393)
100000553,89950,-2.25533,53.48556899999999,,113,,,,POINT (-2.25533 53.48556899999999)
100000554,89951,-2.255979,53.485063,,113,,,,POINT (-2.255979 53.485063)
100000555,89952,-2.256314,53.48475500000001,,113,,,,POINT (-2.256314 53.48475500000001)
100000556,89953,-2.256314,53.48475500000001,,114,,,,POINT (-2.256314 53.48475500000001)
100000557,89954,-2.256444,53.484638,,114,,,,POINT (-2.256444 53.484638)
100000558,89955,-2.257143,53.48376800000001,,114,,,,POINT (-2.257143 53.48376800000001)
100000559,89956,-2.2572240000000003,53.483562,,114,,,,POINT (-2.2572240000000003 53.483562)
100000560,89957,-2.257406,53.483138,,115,,,,POINT (-2.257406 53.483138)
100000561,89958,-2.257427,53.483114,,115,,,,POINT (-2.257427 53.483114)
100000562,89959,-2.257556,53.482852,,115,,,,POINT (-2.257556 53.482852)
100000563,89960,-2.257546,53.482584,,115,,,,POINT (-2.257546 53.482584)
100000564,89961,-2.2575,53.482432,,115,,,,POINT (-2.2575 53.482432)
100000565,89962,-2.257352,53.482236,,115,,,,POINT (-2.257352 53.482236)
100000566,89963,-2.256883,53.481837,,115,,,,POINT (-2.256883 53.481837)
100000567,89964,-2.256797,53.481751,,115,,,,POINT (-2.256797 53.481751)
100000568,89965,-2.256934,53.481596,,116,,,,POINT (-2.256934 53.481596)
100000569,89966,-2.257113,53.48178000000001,,116,,,,POINT (-2.257113 53.48178000000001)
100000570,89967,-2.257591,53.482191,,116,,,,POINT (-2.257591 53.482191)
100000571,89968,-2.257843,53.48250899999999,,116,,,,POINT (-2.257843 53.48250899999999)
100000572,89969,-2.257838,53.48278199999999,,116,,,,POINT (-2.257838 53.48278199999999)
100000573,89970,-2.257723,53.483002,,116,,,,POINT (-2.257723 53.483002)
100000574,89971,-2.257618,53.483165,,116,,,,POINT (-2.257618 53.483165)
100000575,89972,-2.256544,53.48163100000001,,117,,,,POINT (-2.256544 53.48163100000001)
100000576,89973,-2.256159,53.481715,,117,,,,POINT (-2.256159 53.481715)
100000577,89974,-2.255824,53.48184499999999,,117,,,,POINT (-2.255824 53.48184499999999)
100000578,89975,-2.255878,53.481898,,117,,,,POINT (-2.255878 53.481898)
100000579,89976,-2.255892,53.48190699999999,,117,,,,POINT (-2.255892 53.48190699999999)
100000580,89977,-2.257146,53.48340400000001,,118,,,,POINT (-2.257146 53.48340400000001)
100000581,89978,-2.256824,53.483411,,118,,,,POINT (-2.256824 53.483411)
100000582,89979,-2.256022,53.483465,,118,,,,POINT (-2.256022 53.483465)
100000583,89980,-2.25538,53.483499,,118,,,,POINT (-2.25538 53.483499)
100000584,89981,-2.255172,53.483459,,119,,,,POINT (-2.255172 53.483459)
100000585,89982,-2.255388,53.483448,,119,,,,POINT (-2.255388 53.483448)
100000586,89983,-2.256328,53.483412,,119,,,,POINT (-2.256328 53.483412)
100000587,89984,-2.257006,53.483344,,119,,,,POINT (-2.257006 53.483344)
100000588,89985,-2.255199,53.48365500000001,,120,,,,POINT (-2.255199 53.48365500000001)
100000589,89986,-2.254835,53.483351,,120,,,,POINT (-2.254835 53.483351)
100000590,89987,-2.2541740000000003,53.482724,,120,,,,POINT (-2.2541740000000003 53.482724)
100000591,89988,-2.254249,53.482696,,121,,,,POINT (-2.254249 53.482696)
100000592,89989,-2.254298,53.482728,,121,,,,POINT (-2.254298 53.482728)
100000593,89990,-2.2548470000000003,53.483258,,121,,,,POINT (-2.2548470000000003 53.483258)
100000594,89991,-2.2525060000000003,53.484035,,122,,,,POINT (-2.2525060000000003 53.484035)
100000595,89992,-2.252844,53.48393000000001,,122,,,,POINT (-2.252844 53.48393000000001)
100000596,89993,-2.2530080000000003,53.48390799999999,,122,,,,POINT (-2.2530080000000003 53.48390799999999)
100000597,89994,-2.254622,53.483553,,122,,,,POINT (-2.254622 53.483553)
100000598,89995,-2.253973,53.482684,,123,,,,POINT (-2.253973 53.482684)
100000599,89996,-2.253546,53.482836,,123,,,,POINT (-2.253546 53.482836)
100000600,89997,-2.253378,53.482888,,123,,,,POINT (-2.253378 53.482888)
100000601,89998,-2.252798,53.483064,,123,,,,POINT (-2.252798 53.483064)
100000602,89999,-2.252456,53.48317700000001,,123,,,,POINT (-2.252456 53.48317700000001)
100000603,90000,-2.254623,53.482299,,124,,,,POINT (-2.254623 53.482299)
100000604,90001,-2.254512,53.48234300000001,,124,,,,POINT (-2.254512 53.48234300000001)
100000605,90002,-2.254182,53.482457,,124,,,,POINT (-2.254182 53.482457)
100000606,90003,-2.257712,53.483287,,125,,,,POINT (-2.257712 53.483287)
100000607,90004,-2.257923,53.483288,,125,,,,POINT (-2.257923 53.483288)
100000608,90005,-2.258997,53.483294,,125,,,,POINT (-2.258997 53.483294)
100000609,90006,-2.2589930000000003,53.483384,,126,,,,POINT (-2.2589930000000003 53.483384)
100000610,90007,-2.258937,53.483388,,126,,,,POINT (-2.258937 53.483388)
100000611,90008,-2.257756,53.48339,,126,,,,POINT (-2.257756 53.48339)
100000612,90009,-2.258997,53.483294,,127,,,,POINT (-2.258997 53.483294)
100000613,90010,-2.259198,53.483305,,127,,,,POINT (-2.259198 53.483305)
100000614,90011,-2.260391,53.48331500000001,,127,,,,POINT (-2.260391 53.48331500000001)
100000615,90012,-2.261802,53.483277,,127,,,,POINT (-2.261802 53.483277)
100000616,90013,-2.262211,53.483288,,127,,,,POINT (-2.262211 53.483288)
100000617,90014,-2.262655,53.483288,,127,,,,POINT (-2.262655 53.483288)
100000618,90015,-2.262655,53.48332900000001,,128,,,,POINT (-2.262655 53.48332900000001)
100000619,90016,-2.262587,53.483328,,128,,,,POINT (-2.262587 53.483328)
100000620,90017,-2.26212,53.48334499999999,,128,,,,POINT (-2.26212 53.48334499999999)
100000621,90018,-2.261632,53.48335400000001,,128,,,,POINT (-2.261632 53.48335400000001)
100000622,90019,-2.260847,53.483364,,128,,,,POINT (-2.260847 53.483364)
100000623,90020,-2.259147,53.483376,,128,,,,POINT (-2.259147 53.483376)
100000624,90021,-2.2589930000000003,53.483384,,128,,,,POINT (-2.2589930000000003 53.483384)
100000625,90022,-2.262988,53.483753,,129,,,,POINT (-2.262988 53.483753)
100000626,90023,-2.262977,53.48361800000001,,129,,,,POINT (-2.262977 53.48361800000001)
100000627,90024,-2.262976,53.48343199999999,,129,,,,POINT (-2.262976 53.48343199999999)
100000628,90025,-2.264268,53.483305,,130,,,,POINT (-2.264268 53.483305)
100000629,90026,-2.264217,53.483308,,130,,,,POINT (-2.264217 53.483308)
100000630,90027,-2.263229,53.48331500000001,,130,,,,POINT (-2.263229 53.48331500000001)
100000631,90028,-2.262655,53.48332900000001,,130,,,,POINT (-2.262655 53.48332900000001)
100000632,90029,-2.262655,53.483288,,131,,,,POINT (-2.262655 53.483288)
100000633,90030,-2.26305,53.483252,,131,,,,POINT (-2.26305 53.483252)
100000634,90031,-2.263277,53.483238,,131,,,,POINT (-2.263277 53.483238)
100000635,90032,-2.264022,53.483227,,131,,,,POINT (-2.264022 53.483227)
100000636,90033,-2.264022,53.483227,,132,,,,POINT (-2.264022 53.483227)
100000637,90034,-2.265014,53.483214,,132,,,,POINT (-2.265014 53.483214)
100000638,90035,-2.2651830000000004,53.48321,,132,,,,POINT (-2.2651830000000004 53.48321)
100000639,90036,-2.265906,53.48321,,132,,,,POINT (-2.265906 53.48321)
100000640,90037,-2.267016,53.48309,,132,,,,POINT (-2.267016 53.48309)
100000641,90038,-2.2676830000000003,53.483074,,132,,,,POINT (-2.2676830000000003 53.483074)
100000642,90039,-2.268317,53.483099,,132,,,,POINT (-2.268317 53.483099)
100000643,90040,-2.269237,53.483285,,132,,,,POINT (-2.269237 53.483285)
100000644,90041,-2.27008,53.483614,,132,,,,POINT (-2.27008 53.483614)
100000645,90042,-2.270454,53.48374499999999,,132,,,,POINT (-2.270454 53.48374499999999)
100000646,90043,-2.264686,53.485564,,133,,,,POINT (-2.264686 53.485564)
100000647,90044,-2.264717,53.48465699999999,,133,,,,POINT (-2.264717 53.48465699999999)
100000648,90045,-2.264734,53.484201,,133,,,,POINT (-2.264734 53.484201)
100000649,90046,-2.264774,53.483507,,133,,,,POINT (-2.264774 53.483507)
100000650,90047,-2.264334,53.483226,,134,,,,POINT (-2.264334 53.483226)
100000651,90048,-2.264367,53.482998,,134,,,,POINT (-2.264367 53.482998)
100000652,90049,-2.264374,53.482629,,134,,,,POINT (-2.264374 53.482629)
100000653,90050,-2.264482,53.48235699999999,,134,,,,POINT (-2.264482 53.48235699999999)
100000654,90051,-2.265184,53.48113000000001,,134,,,,POINT (-2.265184 53.48113000000001)
100000655,90052,-2.26545,53.480763,,134,,,,POINT (-2.26545 53.480763)
100000656,90053,-2.266593,53.479812,,134,,,,POINT (-2.266593 53.479812)
100000657,90054,-2.267176,53.479436,,135,,,,POINT (-2.267176 53.479436)
100000658,90055,-2.266534,53.479944,,135,,,,POINT (-2.266534 53.479944)
100000659,90056,-2.265533,53.480836,,135,,,,POINT (-2.265533 53.480836)
100000660,90057,-2.264991,53.48163100000001,,135,,,,POINT (-2.264991 53.48163100000001)
100000661,90058,-2.264554,53.482437,,135,,,,POINT (-2.264554 53.482437)
100000662,90059,-2.264517,53.48271800000001,,135,,,,POINT (-2.264517 53.48271800000001)
100000663,90060,-2.264492,53.48305,,135,,,,POINT (-2.264492 53.48305)
100000664,90061,-2.264517,53.482629,,136,,,,POINT (-2.264517 53.482629)
100000665,90062,-2.264455,53.482673,,136,,,,POINT (-2.264455 53.482673)
