name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id,notes
,160,4830794,crossing,,0,,,,-2.235752,53.4811735,,,
,161,4831093,,,0,,,,-2.2406367,53.4778068,,,
,162,4831097,,,0,,,,-2.2423398,53.4775359,,,
,163,4831098,,,0,,,,-2.2418994,53.4773087,,,
,164,4831101,,,0,,,,-2.2427519,53.4777472,,,
,165,4831112,,,0,,,,-2.2422864,53.4795129,,,
,166,4831113,,,0,,,,-2.2419976,53.4793714,,,
,167,4831114,,,0,,,,-2.2392995,53.4780116,,,
,168,4831116,,,0,,,,-2.2413982,53.4782016,,,
,169,4831117,,,0,,,,-2.2417999,53.4784013,,,
,170,4831677,,,0,,,,-2.2411275,53.4799248,,,
,171,4831684,,,0,,,,-2.2394331,53.4790656,,,
,172,4831685,,,0,,,,-2.2390961,53.4788898,,,
,173,4831687,,,0,,,,-2.2381384,53.4795882,,,
,174,4831689,,,0,,,,-2.2392744,53.4801676,,,
,175,4831702,,,0,,,,-2.236246,53.4789792,,,
,176,4831709,,,0,,,,-2.2373299,53.4783021,,,
,177,4831712,,,0,,,,-2.2383477,53.4776869,,,
,178,4831717,,,0,,,,-2.2392551,53.4766781,,,
,179,4831721,,,0,,,,-2.2370383,53.4769103,,,
,180,4832554,,,0,,,,-2.2312753,53.4815646,,,
,181,4832557,,,0,,,,-2.2309577,53.4812219,,,
,183,4832861,,,0,,,,-2.2258458,53.4813301,,,
,184,4833073,,,0,,,,-2.2372908,53.4844334,,,
,185,4833074,,,0,,,,-2.2365298,53.4839284,,,
,186,4833832,,,0,,,,-2.2480094,53.4781018,,,
,187,4833833,,,0,,,,-2.2481179,53.4778692,,,
,188,4833839,traffic_signals,,1,,,,-2.2455399,53.477792,,,
,189,4833840,,,0,,,,-2.245416,53.4781377,,,
,190,4833842,,,0,,,,-2.2490943,53.4791331,,,
,191,4833848,,,0,,,,-2.2486129,53.4781784,,,
,192,4833849,,,0,,,,-2.2484934,53.4785201,,,
,193,4833853,,,0,,,,-2.2464313,53.477162,,,
,194,4833857,,,0,,,,-2.2457785,53.4760552,,,
,195,4833858,,,0,,,,-2.2438892,53.4766553,,,
,196,4833860,,,0,,,,-2.2444239,53.4771054,,,
,197,4833864,,,0,,,,-2.2461907,53.4778746,,,
,198,4834186,,,0,,,,-2.2452223,53.4788848,,,
,199,4835325,,,0,,,,-2.2396012,53.4769987,,,
,200,4835328,,,0,,,,-2.2399024,53.4764161,,,
,201,4838573,,,0,,,,-2.228628,53.4809362,,,
,202,4838575,,,0,,,,-2.2288226,53.4803329,,,
,203,4838577,,,0,,,,-2.2316523,53.4793471,,,
,204,4839347,,,0,,,,-2.2338769,53.4777297,,,
,205,4839349,,,0,,,,-2.2347436,53.4781265,,,
,206,4841081,,,0,,,,-2.2354425,53.4841428,,,
,207,4841305,,,0,,,,-2.2375824,53.4822027,,,
,208,4841438,,,0,,,,-2.2362395,53.4837744,,,
,209,4841770,,,0,,,,-2.2348802,53.4845205,,,
,210,4841772,,,0,,,,-2.2342545,53.4840994,,,
,211,4841775,,,0,,,,-2.2327065,53.4833394,,,
,212,4843435,,,0,,,,-2.2311143,53.4825423,,,
,213,4843442,,,0,,,,-2.233822,53.4832152,,,
,214,4843668,,,0,,,,-2.2358571,53.4862853,,,
,215,4843672,,,0,,,,-2.235368,53.4854615,,,
,216,4843673,,,0,,,,-2.2348746,53.4852109,,,
,217,4843676,,,0,,,,-2.2349071,53.4857439,,,
,218,4843677,,,0,,,,-2.2344341,53.4855022,,,
,219,4843764,,,0,,,,-2.2382544,53.4850657,,,
,220,4843766,,,0,,,,-2.2385695,53.4839795,,,
,221,4843839,crossing,,0,,,,-2.2396055,53.48209,,,
,222,4843841,,,0,,,,-2.2407062,53.4807683,,,
,223,4847355,,,0,,,,-2.2343324,53.4815148,,,
,224,4847356,,,0,,,,-2.2337896,53.4812529,,,
,225,4847826,,,0,,,,-2.2357562,53.4839321,,,
,226,4847827,,,0,,,,-2.2351208,53.4835146,,,
,227,4847897,,,0,,,,-2.2335442,53.4845943,,,
,228,4849191,,,0,,,,-2.2426649,53.4788319,,,
,229,4850994,,,0,,,,-2.2298342,53.4861007,,,
,230,17406993,,,0,,,,-2.2704552,53.4838467,,,
,231,17406997,,,0,,,,-2.2661901,53.483276,,,
,232,17407001,,,0,,,,-2.2596728,53.4833843,,,
,233,17482765,crossing,,0,,,,-2.2455193,53.479603,,,
,234,17709980,,,0,,,,-2.2754744,53.4853867,,,
,235,18153853,,,0,,,,-2.2647338,53.4859066,,,
,236,18162318,,,0,,,,-2.2643488,53.4871558,,,
,237,18163773,,,0,,,,-2.2603033,53.484513,,,
,238,18163774,,,0,,,,-2.2597748,53.484614,,,
,239,18163779,,,0,,,,-2.2576623,53.4846947,,,
,240,27625932,,,0,,,,-2.242876,53.4799502,,,
,241,27625935,,,0,,,,-2.2433473,53.4802995,,,
,242,27625937,,,0,,,,-2.2437873,53.4804159,,,
,243,27626089,,,0,,,,-2.241976,53.4803543,,,
,244,28091440,,,0,,,,-2.2745986,53.484915,,,
,245,28091443,,,0,,,,-2.2759681,53.4855878,,,
,246,29779331,,,0,,,,-2.2425532,53.4808241,,,
,247,29781314,,,0,,,,-2.2614498,53.4833594,,,
,248,30339434,,,0,,,,-2.275883,53.4810991,,,
,249,30339440,,,0,,,,-2.2687193,53.4799049,,,
,250,30767311,,,0,,,,-2.2622463,53.4847914,,,
,251,30891675,,,0,,,,-2.2427952,53.4742395,,,
,252,30891676,,,0,,,,-2.242165,53.4735652,,,
,253,30891677,bus_stop,,0,,,,-2.2402782,53.4737684,,,
,254,30894035,,,0,,,,-2.2501509,53.4784056,,,
,255,30894093,,,0,,,,-2.2466476,53.4755083,,,
,256,30894111,,,0,,,,-2.2534292,53.4734532,,,
,257,30935192,,,0,,,,-2.2426761,53.4804269,,,
,258,30935195,,,0,,,,-2.2417388,53.4810637,,,
,259,30935196,,,0,,,,-2.2420087,53.4807895,,,
,260,30935231,,,0,,,,-2.2431184,53.4804788,,,
,261,30935607,,,0,,,,-2.2438852,53.4802414,,,
,262,30935760,,,0,,,,-2.2465434,53.4782763,,,
,263,30935761,,,0,,,,-2.2466638,53.477929,,,
