link_id,osm_way_id,from_node_id,to_node_id,lanes,length,link_type_name,time_period,date,geometry,volume,speed,ip_address
30827,879886802,9621,14870,3,78.65288503530684,trunk,0315_0320,2015-04-01,"LINESTRING (-77.37181750000001 39.0145561, -77.3711079 39.0141976, -77.3710792 39.0141831, -77.3710543 39.0141705)",,44,www.openstreetmap.org/?way=879886802
30827,879886802,9621,14870,3,78.65288503530684,trunk,0320_0325,2015-04-01,"LINESTRING (-77.37181750000001 39.0145561, -77.3711079 39.0141976, -77.3710792 39.0141831, -77.3710543 39.0141705)",,44,www.openstreetmap.org/?way=879886802
30827,879886802,9621,14870,3,78.65288503530684,trunk,0325_0330,2015-04-01,"LINESTRING (-77.37181750000001 39.0145561, -77.3711079 39.0141976, -77.3710792 39.0141831, -77.3710543 39.0141705)",,44,www.openstreetmap.org/?way=879886802
30827,879886802,9621,14870,3,78.65288503530684,trunk,0330_0335,2015-04-01,"LINESTRING (-77.37181750000001 39.0145561, -77.3711079 39.0141976, -77.3710792 39.0141831, -77.3710543 39.0141705)",,44,www.openstreetmap.org/?way=879886802
30827,879886802,9621,14870,3,78.65288503530684,trunk,0335_0340,2015-04-01,"LINESTRING (-77.37181750000001 39.0145561, -77.3711079 39.0141976, -77.3710792 39.0141831, -77.3710543 39.0141705)",,44,www.openstreetmap.org/?way=879886802
30827,879886802,9621,14870,3,78.65288503530684,trunk,0340_0345,2015-04-01,"LINESTRING (-77.37181750000001 39.0145561, -77.3711079 39.0141976, -77.3710792 39.0141831, -77.3710543 39.0141705)",,44,www.openstreetmap.org/?way=879886802
30827,879886802,9621,14870,3,78.65288503530684,trunk,0345_0350,2015-04-01,"LINESTRING (-77.37181750000001 39.0145561, -77.3711079 39.0141976, -77.3710792 39.0141831, -77.3710543 39.0141705)",,44,www.openstreetmap.org/?way=879886802
30827,879886802,9621,14870,3,78.65288503530684,trunk,0350_0355,2015-04-01,"LINESTRING (-77.37181750000001 39.0145561, -77.3711079 39.0141976, -77.3710792 39.0141831, -77.3710543 39.0141705)",,44,www.openstreetmap.org/?way=879886802
30827,879886802,9621,14870,3,78.65288503530684,trunk,0355_0400,2015-04-01,"LINESTRING (-77.37181750000001 39.0145561, -77.3711079 39.0141976, -77.3710792 39.0141831, -77.3710543 39.0141705)",,44,www.openstreetmap.org/?way=879886802
30827,879886802,9621,14870,3,78.65288503530684,trunk,0400_0405,2015-04-01,"LINESTRING (-77.37181750000001 39.0145561, -77.3711079 39.0141976, -77.3710792 39.0141831, -77.3710543 39.0141705)",,49,www.openstreetmap.org/?way=879886802
30827,879886802,9621,14870,3,78.65288503530684,trunk,0405_0410,2015-04-01,"LINESTRING (-77.37181750000001 39.0145561, -77.3711079 39.0141976, -77.3710792 39.0141831, -77.3710543 39.0141705)",,51,www.openstreetmap.org/?way=879886802
30827,879886802,9621,14870,3,78.65288503530684,trunk,0410_0415,2015-04-01,"LINESTRING (-77.37181750000001 39.0145561, -77.3711079 39.0141976, -77.3710792 39.0141831, -77.3710543 39.0141705)",,52,www.openstreetmap.org/?way=879886802
30827,879886802,9621,14870,3,78.65288503530684,trunk,0415_0420,2015-04-01,"LINESTRING (-77.37181750000001 39.0145561, -77.3711079 39.0141976, -77.3710792 39.0141831, -77.3710543 39.0141705)",,52,www.openstreetmap.org/?way=879886802
30827,879886802,9621,14870,3,78.65288503530684,trunk,0420_0425,2015-04-01,"LINESTRING (-77.37181750000001 39.0145561, -77.3711079 39.0141976, -77.3710792 39.0141831, -77.3710543 39.0141705)",,50,www.openstreetmap.org/?way=879886802
30827,879886802,9621,14870,3,78.65288503530684,trunk,0425_0430,2015-04-01,"LINESTRING (-77.37181750000001 39.0145561, -77.3711079 39.0141976, -77.3710792 39.0141831, -77.3710543 39.0141705)",,48,www.openstreetmap.org/?way=879886802
30827,879886802,9621,14870,3,78.65288503530684,trunk,0430_0435,2015-04-01,"LINESTRING (-77.37181750000001 39.0145561, -77.3711079 39.0141976, -77.3710792 39.0141831, -77.3710543 39.0141705)",,48,www.openstreetmap.org/?way=879886802
30827,879886802,9621,14870,3,78.65288503530684,trunk,0435_0440,2015-04-01,"LINESTRING (-77.37181750000001 39.0145561, -77.3711079 39.0141976, -77.3710792 39.0141831, -77.3710543 39.0141705)",,48,www.openstreetmap.org/?way=879886802
