node_id,name,x_coord,y_coord,node_type
152,,-77.18126600000001,39.020441999999996,
153,,-77.230148,39.006607,
154,,-77.2269504,39.0052151,
155,,-77.222976,38.992015,
156,,-77.197807,39.019966,
157,,-77.188682,39.000263000000004,
158,,-77.191474,39.00085,
159,,-77.19577029999999,39.00181679999999,
160,,-77.22182590000001,38.98252539999999,
161,,-77.222427,38.983089,
162,,-77.2227463,38.9845679,
163,,-77.21216700000001,39.0002857,
164,,-77.210975,39.000949,
165,,-77.210861,39.005935,
166,,-77.208831,38.984546,
167,,-77.20893000000001,38.981513,
168,,-77.220108,39.013076,
169,,-77.2214019,39.011137899999994,
170,,-77.18222800000001,39.015064,
171,,-77.187294,38.987674,
172,,-77.188682,38.987953000000005,
173,,-77.189399,38.987865,
174,,-77.18978100000001,38.987457,
175,,-77.19232099999999,38.986495,
176,,-77.218154,39.008964,
177,,-77.216567,39.010375,
178,,-77.18985699999999,38.988391,
179,,-77.21498759999999,38.9863902,
180,,-77.213874,38.986652,
181,,-77.2223257,39.0009864,
182,,-77.221733,38.999988,
183,,-77.218551,39.006828000000006,
184,,-77.21809300000001,39.007156,
185,,-77.191764,39.006126,
186,,-77.1895761,39.0185639,
187,,-77.19136800000001,39.016014,
188,,-77.195144,39.016803,
189,,-77.198646,39.019176,
190,,-77.200141,39.020267,
191,,-77.200866,39.02378,
192,,-77.199096,39.004753,
193,,-77.197059,39.022838,
194,,-77.194969,39.01144,
195,,-77.181907,39.02172,
196,,-77.1972463,38.9786477,
197,,-77.19358359999998,38.983695000000004,
198,,-77.1958928,38.978082,
199,,-77.22158449999999,39.0222412,
200,,-77.221641,39.025337,
201,,-77.201698,39.010456,
202,,-77.205787,39.00978,
203,,-77.208244,39.009803000000005,
204,,-77.209686,39.009815,
205,,-77.182167,39.018505,
206,,-77.18285300000001,39.019371,
207,,-77.219566,38.988143,
208,,-77.221099,38.987860999999995,
209,,-77.21388990000001,39.007277,
210,,-77.21481999999999,39.0093,
211,,-77.215476,39.009840999999994,
212,,-77.225791,39.001834,
213,,-77.2241564,39.0025043,
214,,-77.232101,39.004795,
215,,-77.23116999999999,39.002841,
216,,-77.231117,39.000877,
217,,-77.233192,38.997978,
218,,-77.23693,38.99998,
219,,-77.2375061,39.0016127,
220,,-77.2321665,38.9970631,
221,,-77.22041999999999,39.009197,
222,,-77.2141493,39.003711100000004,
223,,-77.20993,39.000040999999996,
224,,-77.208541,38.999328000000006,
225,,-77.199974,38.999759000000005,
226,,-77.191436,38.99406,
227,,-77.18873520000001,38.997734200000004,
228,,-77.214347,39.010658,
229,,-77.21495,39.011459,
230,,-77.186424,39.016689,
231,,-77.189208,39.012786,
232,,-77.188636,39.013706,
233,,-77.202247,39.015556,
234,,-77.200813,39.01419,
235,,-77.201484,39.014789,
236,,-77.217323,38.988777,
237,,-77.213325,38.993312,
238,,-77.210464,38.999305,
239,,-77.188247,38.990322,
240,,-77.188629,38.991237,
241,,-77.188591,38.992378,
242,,-77.2199377,38.9792222,
243,,-77.1925999,38.97165089999999,
244,,-77.19830759999999,38.9738396,
245,,-77.2001015,38.9750607,
246,,-77.214462,38.993644,
247,,-77.217903,38.989748999999996,
248,,-77.21817,38.984149,
249,,-77.219604,38.981643,
250,,-77.21623840000001,39.008351700000006,
251,,-77.21300459999999,39.0090906,
252,,-77.205039,39.01667,
253,,-77.199867,39.002952,
254,,-77.201126,39.002563,
255,,-77.20211,39.001585999999996,
256,,-77.2029391,39.015612,
257,,-77.20108,39.016689,
258,,-77.19897859999999,38.9850037,
259,,-77.183386,39.0085782,
260,,-77.181373,39.009391,
261,,-77.204101,39.015975,
262,,-77.21979499999999,38.983115999999995,
263,,-77.23927640000001,39.0038812,
264,,-77.184448,39.000289,
265,,-77.186073,39.002016999999995,
266,,-77.20142299999999,39.003021000000004,
267,,-77.215499,39.019065000000005,
268,,-77.2186238,39.022585299999996,
269,,-77.1949524,38.990196399999995,
270,,-77.19409240000002,38.9898807,
271,,-77.192298,38.994556,
272,,-77.193145,38.993488,
273,,-77.222679,38.986476,
274,,-77.2384102,39.008042200000006,
275,,-77.185035,39.009281,
276,,-77.1884277,39.0089006,
277,,-77.202949,39.022597999999995,
278,,-77.2147658,39.0204395,
279,,-77.19252,38.989299,
280,,-77.2048419,39.004123299999996,
281,,-77.20548199999999,39.003173,
282,,-77.2058141,39.0026316,
283,,-77.21775,39.000968,
284,,-77.223602,38.998992,
285,,-77.186318,38.983955,
286,,-77.233711,39.02523,
287,,-77.235427,39.024723,
288,,-77.215721,38.979816,
289,,-77.214073,38.984504,
290,,-77.21393499999999,38.985618,
291,,-77.213714,38.987842,
292,,-77.214836,38.989036,
293,,-77.201934,39.017276,
294,,-77.20111,39.019622,
295,,-77.221969,38.9846941,
296,,-77.18369200000001,39.01041,
297,,-77.195075,38.997234000000006,
298,,-77.19516379999999,38.9977355,
299,,-77.1949477,39.0249526,
300,,-77.20759059999999,39.0110045,
301,,-77.20186600000001,39.023857,
302,,-77.203521,39.024074,
303,,-77.23381280000001,39.023666299999995,
304,,-77.21970300000001,38.995971000000004,
305,,-77.214759,39.01424,
306,,-77.213195,39.013053,
307,,-77.213714,38.979614,
308,,-77.21285999999999,38.983543,
309,,-77.21273000000001,38.985664,
310,,-77.21234100000001,38.987194,
311,,-77.21194399999999,38.9929,
312,,-77.21585,38.994064,
313,,-77.21905500000001,38.995307000000004,
314,,-77.2260463,39.0021666,
315,,-77.22623399999999,39.002285,
316,,-77.22790040000001,39.0032266,
317,,-77.213157,38.989131,
318,,-77.18249499999999,38.975216100000004,
319,,-77.181884,38.977123,
320,,-77.194229,38.996849,
321,,-77.194183,38.996006,
322,,-77.206672,39.003654,
323,,-77.2085953,39.011804100000006,
324,,-77.20993,39.012214,
325,,-77.192481,38.994907,
326,,-77.191452,38.992785999999995,
327,,-77.184448,38.993793,
328,,-77.215637,38.981349,
329,,-77.21685699999999,38.981739000000005,
330,,-77.20339659999999,39.0256185,
331,,-77.20429200000001,39.017417,
332,,-77.2034912,38.9858804,
333,,-77.201927,38.98434,
334,,-77.2007383,38.9804157,
335,,-77.220458,39.018535,
336,,-77.223556,39.01443,
337,,-77.20644300000001,39.013805,
338,,-77.2127733,39.014038799999994,
339,,-77.213859,39.014961,
340,,-77.184402,38.978297999999995,
341,,-77.185745,38.978187,
342,,-77.190658,38.979759,
343,,-77.2086461,39.008543700000004,
344,,-77.2347082,39.0166256,
345,,-77.232063,39.013996,
346,,-77.22848499999999,39.013568,
347,,-77.2191383,39.0123686,
348,,-77.23458079999999,39.002581799999994,
349,,-77.21025,39.013003999999995,
350,,-77.207252,39.014961,
351,,-77.213829,39.0119417,
352,,-77.19469190000001,38.9918314,
353,,-77.192565,38.99216,
354,,-77.19915,39.001434,
355,,-77.2005302,39.0009755,
356,,-77.188613,38.988151,
357,,-77.221809,38.989746000000004,
358,,-77.223754,38.987865,
359,,-77.22279300000001,38.990322,
360,,-77.222656,38.990759999999995,
361,,-77.19045200000001,38.980911,
362,,-77.2347937,39.01371760000001,
363,,-77.1865729,39.0124578,
364,,-77.22203,39.00489,
365,,-77.219268,39.003021000000004,
366,,-77.216995,39.000267,
367,,-77.200096,39.006977,
368,,-77.20232299999999,39.01184,
369,,-77.216796,38.987651,
370,,-77.21633100000001,38.984333,
371,,-77.22026,39.002727,
372,,-77.20040259999999,38.9879027,
373,,-77.1960109,38.9815779,
374,,-77.211349,39.016253999999996,
375,,-77.212036,39.015926,
376,,-77.22955999999999,38.997997,
377,,-77.207962,39.000372999999996,
378,,-77.20774,39.001155,
379,,-77.188262,38.99126,
380,,-77.22299659999999,39.004010799999996,
381,,-77.221801,39.00592,
382,,-77.1819322,39.0248335,
383,,-77.190513,38.987644,
384,,-77.18537099999999,38.97723,
385,,-77.2294721,39.000309200000004,
386,,-77.194278,38.994254999999995,
387,,-77.22232,38.982597,
388,,-77.223915,38.98471,
389,,-77.22384179999999,38.984981700000006,
390,,-77.224937,38.991240999999995,
391,,-77.221122,38.989101,
392,,-77.219314,38.987388,
393,,-77.219078,38.985652,
394,,-77.20770999999999,38.985649,
395,,-77.2248631,39.0231894,
396,,-77.188583,38.989146999999996,
397,,-77.23326800000001,39.020305,
398,,-77.2101197,38.9865822,
399,,-77.2127166,39.010452,
400,,-77.221817,38.988693,
401,,-77.222137,38.985877,
402,,-77.20951459999999,39.016042299999995,
403,,-77.2116718,39.005182399999995,
404,,-77.25558000000001,38.909246,
405,,-77.257094,38.910187,
406,,-77.257595,38.911603,
407,,-77.258402,38.913928999999996,
408,,-77.258826,38.914238,
409,,-77.259313,38.914584999999995,
410,,-77.25936300000001,38.915108000000004,
411,,-77.254714,38.946784,
412,,-77.25644100000001,38.946791,
413,,-77.25034699999999,38.959596000000005,
414,,-77.253466,38.955148,
415,,-77.25359590000001,38.950807700000006,
416,,-77.312535,38.907911,
417,,-77.313796,38.905514000000004,
418,,-77.2236032,38.907846,
419,,-77.2237427,38.9073576,
420,,-77.22389820000001,38.9067732,
421,,-77.2252554,38.908612,
422,,-77.22606,38.9088527,
423,,-77.268989,38.878887,
424,,-77.35676590000001,38.9502207,
425,,-77.355528,38.951246000000005,
426,,-77.3538335,38.9512482,
427,,-77.3527055,38.951051799999995,
428,,-77.34965890000001,38.9504718,
429,,-77.3435087,38.948522100000005,
430,,-77.34238470000001,38.9481516,
431,,-77.3174189,38.9458679,
432,,-77.3123252,38.9470947,
433,,-77.3120078,38.94717429999999,
434,,-77.3083438,38.9477112,
435,,-77.3049375,38.9478468,
436,,-77.2932777,38.9453913,
437,,-77.2926095,38.9451153,
438,,-77.26392290000001,38.9334748,
439,,-77.312045,38.96935,
440,,-77.360701,38.907175,
441,,-77.360268,38.906085,
442,,-77.2039342,38.9286811,
443,,-77.2030825,38.9283722,
444,,-77.270459,38.951759,
445,,-77.269368,38.952126,
446,,-77.275238,38.953922999999996,
447,,-77.2751421,38.880286299999995,
448,,-77.2751441,38.88079570000001,
449,,-77.284033,38.913344,
450,,-77.283878,38.914289000000004,
451,,-77.27703199999999,38.917083,
452,,-77.27667199999999,38.917564,
453,,-77.27322840000001,38.9177247,
454,,-77.2732825,38.9175436,
455,,-77.1844427,38.952346999999996,
456,,-77.182793,38.958385,
457,,-77.18118299999999,38.95981,
458,,-77.290286,38.987969,
459,,-77.291493,38.987991,
460,,-77.233448,38.959525,
461,,-77.233176,38.959095,
463,,-77.246768,38.9362981,
464,,-77.2460941,38.9362622,
465,,-77.2419398,38.9351484,
466,,-77.2407621,38.935143100000005,
467,,-77.2387458,38.93493,
468,,-77.2334005,38.934182,
469,,-77.23281870000001,38.9341592,
470,,-77.229286,38.934329,
471,,-77.2273372,38.9345484,
472,,-77.2240012,38.9348568,
473,,-77.2189018,38.9344379,
474,,-77.2166124,38.9341256,
475,,-77.21404659999999,38.933719399999994,
476,,-77.2189165,38.946511799999996,
477,,-77.213982,38.944519,
478,,-77.19961500000001,38.875710999999995,
479,,-77.19890240000001,38.875859600000005,
480,,-77.3021373,38.9140401,
481,,-77.304153,38.91411,
485,,-77.2322505,38.9330874,
486,,-77.23214250000001,38.9330976,
487,,-77.23028359999999,38.933291,
488,,-77.22701409999999,38.9336132,
489,,-77.22084770000001,38.9338166,
490,,-77.21479690000001,38.9313095,
491,,-77.36891800000001,38.930244,
492,,-77.369047,38.930501,
493,,-77.33404300000001,38.995356,
494,,-77.3346918,38.9954112,
495,,-77.347921,38.982544399999995,
496,,-77.349464,38.9824016,
497,,-77.349618,38.9824916,
498,,-77.231563,38.920035,
499,,-77.2320904,38.919593799999994,
500,,-77.23157900000001,38.917619,
501,,-77.23111999999999,38.917864,
502,,-77.230678,38.918239,
503,,-77.351605,38.985048,
504,,-77.3255583,38.9449325,
505,,-77.3180051,38.94636929999999,
506,,-77.30935749999999,38.9486391,
507,,-77.30533630000001,38.94850039999999,
508,,-77.221172,38.962066,
509,,-77.219096,38.961766,
510,,-77.280654,38.981802,
511,,-77.280726,38.981790000000004,
512,,-77.2808671,38.9818146,
513,,-77.312658,38.906289799999996,
514,,-77.313161,38.905221999999995,
515,,-77.313059,38.90268,
516,,-77.311516,38.904477,
517,,-77.3098007,38.906271000000004,
518,,-77.21782900000001,38.895655,
519,,-77.217887,38.895523,
520,,-77.309876,38.9477546,
521,,-77.3121902,38.947441600000005,
523,,-77.197587,38.876502,
524,,-77.194177,38.927859000000005,
525,,-77.191053,38.878027,
526,,-77.19642309999999,38.8767501,
527,,-77.198037,38.876488,
528,,-77.2060227,38.9453771,
529,,-77.18439000000001,38.942538,
530,,-77.184344,38.942524,
531,,-77.182769,38.943241,
532,,-77.182802,38.943467,
533,,-77.18360899999999,38.943187,
534,,-77.18356899999999,38.943185,
535,,-77.277303,39.005593,
536,,-77.3604268,38.8886518,
537,,-77.337213,38.927362,
538,,-77.337851,38.903625,
539,,-77.338549,38.903420000000004,
540,,-77.338833,38.904287,
541,,-77.338134,38.904408000000004,
542,,-77.334682,38.904971,
543,,-77.335932,38.904651,
544,,-77.331409,38.90568,
545,,-77.32925999999999,38.904915,
546,,-77.254754,38.944986,
548,,-77.23717950000001,38.9142859,
549,,-77.381501,38.876825,
550,,-77.382051,38.877990000000004,
551,,-77.37197940000001,38.881041499999995,
552,,-77.371505,38.881074,
553,,-77.2200848,38.9314362,
554,,-77.196152,38.901825,
555,,-77.3872993,38.913169599999996,
556,,-77.386831,38.912964,
557,,-77.392814,38.977176,
558,,-77.380251,38.913887,
559,,-77.379731,38.914058000000004,
560,,-77.381043,38.913940000000004,
561,,-77.380566,38.914284,
562,,-77.2832809,38.942885700000005,
563,,-77.21175500000001,38.891978,
564,,-77.21119300000001,38.89181,
565,,-77.2106353,38.891637700000004,
566,,-77.220039,38.900496999999994,
567,,-77.21993499999999,38.900469,
568,,-77.219831,38.900441,
569,,-77.23848559999999,38.9217195,
570,,-77.2316988,38.905959,
571,,-77.3934234,38.9281078,
572,,-77.390574,38.928022999999996,
573,,-77.206164,38.9307189,
574,,-77.20082099999999,38.9307823,
575,,-77.18912420000001,38.8976815,
576,,-77.188047,38.898711999999996,
577,,-77.187487,38.899254,
578,,-77.1856494,38.899406299999995,
580,,-77.280141,39.016678000000006,
581,,-77.279862,39.015586,
582,,-77.27460699999999,38.9595,
583,,-77.275023,38.959142,
584,,-77.269722,38.971899,
585,,-77.265799,38.97303,
586,,-77.374496,38.906024,
587,,-77.290851,38.9134,
588,,-77.289911,38.913635,
589,,-77.2790932,38.9568766,
590,,-77.2780636,38.956587299999995,
591,,-77.2771186,38.9564725,
592,,-77.192504,38.957237,
595,,-77.1934164,38.954006,
596,,-77.19599000000001,38.951834000000005,
597,,-77.278702,38.889419000000004,
598,,-77.278376,38.889092,
599,,-77.274551,38.908758,
600,,-77.274964,38.908465,
601,,-77.273747,38.909832,
602,,-77.2555044,39.0176206,
603,,-77.25624959999999,39.0176893,
604,,-77.2171743,38.910282200000005,
605,,-77.2387912,38.920595399999996,
606,,-77.2468054,38.933879,
607,,-77.252573,38.932279,
608,,-77.26786899999999,38.9358339,
609,,-77.256692,38.944025,
610,,-77.25801899999999,38.945358,
611,,-77.385616,38.963712,
612,,-77.385543,38.963726,
613,,-77.2268382,38.883531500000004,
614,,-77.39182,38.953435799999994,
615,,-77.339955,38.876332,
616,,-77.28752709999999,38.95785,
617,,-77.368523,38.989888,
618,,-77.348732,38.991439,
619,,-77.34862199999999,38.990961,
620,,-77.342437,38.99138,
621,,-77.321928,38.908481,
622,,-77.32228,38.910875,
623,,-77.3135265,38.9280265,
624,,-77.312203,38.928482,
625,,-77.308614,38.8729838,
626,,-77.392173,39.003918,
627,,-77.39209100000001,39.002875,
628,,-77.389433,38.998119,
629,,-77.388478,39.001221,
630,,-77.38794399999999,39.003093,
631,,-77.3148691,38.9031479,
632,,-77.312815,38.90506,
633,,-77.219432,38.899821,
634,,-77.219417,38.899834999999996,
635,,-77.219235,38.900288,
636,,-77.21923100000001,38.900259999999996,
637,,-77.220638,38.900659999999995,
638,,-77.22065699999999,38.900636999999996,
639,,-77.220857,38.9002,
640,,-77.220836,38.900223,
641,,-77.220141,38.900014,
642,,-77.22012600000001,38.900028999999996,
644,,-77.190402,38.8986731,
645,,-77.1991045,38.899355299999996,
646,,-77.1986663,38.8980665,
647,,-77.196159,38.898064700000006,
648,,-77.19575490000001,38.89845,
649,,-77.1940977,38.899545200000006,
650,,-77.20957390000001,38.9326494,
651,,-77.2098062,38.93153289999999,
652,,-77.20955909999999,38.930725200000005,
653,,-77.2098584,38.930668700000005,
654,,-77.2123973,38.923308399999996,
655,,-77.37924,38.892900399999995,
656,,-77.255422,38.932124,
657,,-77.252573,38.932428,
658,,-77.2474893,38.9323211,
659,,-77.24718370000001,38.9321972,
660,,-77.24535949999999,38.9318882,
661,,-77.235952,38.898672999999995,
662,,-77.27103199999999,38.954329,
663,,-77.27199350000001,38.9549985,
664,,-77.272127,38.954525,
665,,-77.380679,38.990581,
666,,-77.381073,38.990935,
667,,-77.32948,38.90803,
668,,-77.329479,38.90848,
669,,-77.30309799999999,38.893815000000004,
670,,-77.30302900000001,38.894053,
671,,-77.302844,38.894732,
672,,-77.30287299999999,38.893958000000005,
673,,-77.341466,38.991561,
674,,-77.32048909999999,38.9623002,
675,,-77.321477,39.012568,
676,,-77.322554,39.01231,
677,,-77.323314,39.020872,
678,,-77.326382,39.021618,
679,,-77.25665,38.988949,
680,,-77.25554699999999,38.990276,
681,,-77.279607,38.917827,
682,,-77.279744,38.918211,
683,,-77.264984,38.876566,
684,,-77.2650375,38.8766775,
685,,-77.27374449999999,38.923857700000006,
686,,-77.2721201,38.9244641,
687,,-77.28417900000001,38.929975,
688,,-77.284009,38.929928000000004,
689,,-77.2710868,38.9304323,
690,,-77.271237,38.9300542,
691,,-77.201089,38.899464,
692,,-77.308362,38.913405,
693,,-77.308413,38.912622,
694,,-77.30218599999999,38.917184999999996,
695,,-77.301662,38.917851,
696,,-77.2431103,38.954762,
697,,-77.27503109999999,38.939051299999996,
698,,-77.287065,38.936269,
699,,-77.286697,38.936795000000004,
700,,-77.289473,38.937002,
701,,-77.289801,38.936502000000004,
702,,-77.3748262,38.952272799999996,
703,,-77.3756408,38.9524496,
704,,-77.3885691,38.9529097,
705,,-77.3726042,39.0149545,
706,,-77.3743127,39.0127807,
707,,-77.2319222,38.9186591,
708,,-77.2118469,38.9233338,
709,,-77.391548,38.903119000000004,
710,,-77.391469,38.902677000000004,
711,,-77.29919720000001,38.9523437,
712,,-77.2048523,38.9277848,
713,,-77.20680420000001,38.9274901,
714,,-77.2079871,38.930156700000005,
715,,-77.19008409999999,38.953343,
716,,-77.1894421,38.9532182,
717,,-77.208079,38.960390000000004,
718,,-77.20859,38.960169,
719,,-77.26085,38.978253,
720,,-77.260785,38.978275,
721,,-77.26623719999999,38.9850748,
722,,-77.2648038,38.9863391,
723,,-77.2149536,38.9196632,
724,,-77.3387741,38.947967600000005,
725,,-77.33740990000001,38.9476929,
726,,-77.3371693,38.947616,
727,,-77.3314574,38.9454158,
728,,-77.32617440000001,38.9449151,
729,,-77.3416718,38.9486192,
730,,-77.34819940000001,38.950709499999995,
731,,-77.34947530000001,38.951066499999996,
732,,-77.3526323,38.9520303,
733,,-77.354917,38.95258,
735,,-77.361106,38.95320770000001,
736,,-77.366996,38.9536144,
737,,-77.36763,38.9536266,
738,,-77.3776282,38.953289399999996,
739,,-77.39040229999999,38.9538385,
740,,-77.209365,38.883278999999995,
741,,-77.19335,38.883958,
742,,-77.193117,38.883934,
743,,-77.193097,38.929651,
744,,-77.195639,38.888289,
745,,-77.2083374,38.888275,
746,,-77.209127,38.888799,
747,,-77.262497,39.00011,
748,,-77.260131,39.000346,
749,,-77.339566,38.905777,
750,,-77.339415,38.905215999999996,
751,,-77.3366523,38.9293573,
752,,-77.335024,38.929745000000004,
754,,-77.244442,38.922451,
755,,-77.24529100000001,38.921838,
756,,-77.374622,38.915507,
757,,-77.374913,38.915073,
758,,-77.2274184,38.9195671,
759,,-77.32976500000001,39.007612,
760,,-77.328085,39.007115,
761,,-77.38528000000001,38.88643,
762,,-77.3844731,38.8866305,
763,,-77.382974,38.887203,
764,,-77.382469,38.887398,
765,,-77.216038,38.941148999999996,
766,,-77.215469,38.941078399999995,
767,,-77.232219,38.937644,
768,,-77.371341,38.915359,
769,,-77.383129,38.91685,
770,,-77.382829,38.917223,
771,,-77.2300972,38.939450799999996,
772,,-77.370952,38.917715,
773,,-77.3709867,38.917581299999995,
774,,-77.3703,38.918281,
775,,-77.3170541,38.9895994,
776,,-77.317708,38.989096,
777,,-77.2097792,38.8797562,
778,,-77.2103003,38.878912,
779,,-77.186123,38.90403,
780,,-77.186654,38.903973,
781,,-77.18814,38.90903,
782,,-77.188285,38.909157,
783,,-77.3720089,39.0146545,
784,,-77.24428320000001,38.931391999999995,
785,,-77.24787979999999,38.93230429999999,
786,,-77.267433,38.9407474,
787,,-77.2672522,38.9392484,
788,,-77.370153,38.90721,
789,,-77.37029100000001,38.906521000000005,
790,,-77.33657099999999,38.987382000000004,
791,,-77.28658229999999,38.8827992,
792,,-77.233177,38.959046,
793,,-77.301103,38.919636,
794,,-77.372598,38.95534489999999,
795,,-77.3695694,38.9530012,
796,,-77.3623946,38.9526985,
797,,-77.347396,38.881172,
798,,-77.3299,38.881597,
799,,-77.329307,38.881225,
800,,-77.341289,38.991519,
801,,-77.331101,38.992215,
802,,-77.332037,38.992385999999996,
803,,-77.337373,38.995658,
804,,-77.336762,38.995222999999996,
805,,-77.336272,38.994882000000004,
806,,-77.364763,38.98148,
807,,-77.364551,38.981884,
808,,-77.24906800000001,38.9745639,
809,,-77.232585,38.972546,
810,,-77.232566,38.972528999999994,
811,,-77.36773000000001,38.99501,
812,,-77.366129,38.994517,
813,,-77.23266290000001,38.9196537,
814,,-77.23398879999999,38.9177338,
815,,-77.18370390000001,38.899710799999994,
816,,-77.18700229999999,38.9001593,
817,,-77.203634,38.903490000000005,
818,,-77.20262,38.902778999999995,
819,,-77.2013685,38.9048223,
820,,-77.201262,38.904856,
821,,-77.20058,38.907252899999996,
822,,-77.200405,38.907269,
823,,-77.2043737,38.9074935,
824,,-77.206952,38.909178999999995,
825,,-77.206888,38.909177,
826,,-77.2019,38.910171000000005,
827,,-77.202076,38.909847,
828,,-77.2160248,38.8905772,
829,,-77.215964,38.890627,
830,,-77.21093520000001,38.891303799999996,
831,,-77.211164,38.891455,
832,,-77.379717,38.896044,
833,,-77.379543,38.895776,
834,,-77.381599,38.89594,
835,,-77.376264,38.897008,
836,,-77.375691,38.896487,
837,,-77.211407,38.891621,
838,,-77.371531,38.896808,
