,link_id,from_node_id,to_node_id,lanes,length,timestamp,geometry,volume,speed
68,28171.0,10020.0,10021.0,3.0,60.60628134725447,2015-04-01T00:20,"LINESTRING (-77.2578595 38.9454516, -77.2574438 38.9450128)",,40.0
69,24314.0,10021.0,10022.0,4.0,128.67755666610276,2015-04-01T00:20,"LINESTRING (-77.2574438 38.9450128, -77.25653370000001 38.9440973)",,40.0
70,28170.0,10022.0,14876.0,5.0,174.5303640765914,2015-04-01T00:20,"LINESTRING (-77.25653370000001 38.9440973, -77.2553937 38.9429464, -77.25530209999999 38.9428539)",,40.0
71,24316.0,14876.0,1437.0,1.0,15.739505615502736,2015-04-01T00:20,"LINESTRING (-77.25530209999999 38.9428539, -77.25544979999999 38.9427712)",,40.0
72,24295.0,1437.0,12490.0,1.0,12.624334163615083,2015-04-01T00:20,"LINESTRING (-77.25544979999999 38.9427712, -77.25536200000001 38.9426805)",,40.0
73,28450.0,12490.0,12494.0,1.0,183.2725010005476,2015-04-01T00:20,"LINESTRING (-77.25536200000001 38.9426805, -77.2540676 38.9413755)",,40.0
74,28452.0,12494.0,1438.0,1.0,66.63605353619874,2015-04-01T00:20,"LINESTRING (-77.2540676 38.9413755, -77.253597 38.940901)",,40.0
75,24312.0,1438.0,1434.0,1.0,261.22664854074577,2015-04-01T00:20,"LINESTRING (-77.253597 38.940901, -77.2534823 38.9408031, -77.25333019999999 38.9406499, -77.25328279999999 38.9405799, -77.2532068 38.9404914, -77.252065 38.9393018, -77.251783 38.939025)",,40.0
76,17061.0,1434.0,9818.0,1.0,16.75232265350141,2015-04-01T00:20,"LINESTRING (-77.251783 38.939025, -77.2516169 38.9391025)",,40.0
77,27037.0,9818.0,13378.0,2.0,180.53745343895312,2015-04-01T00:20,"LINESTRING (-77.2516169 38.9391025, -77.2514888 38.93897, -77.2512723 38.93875, -77.25062 38.938088, -77.2504698 38.9379328, -77.2503521 38.9378109)",,36.0
78,27038.0,13378.0,2495.0,3.0,43.00547746862853,2015-04-01T00:20,"LINESTRING (-77.2503521 38.9378109, -77.2500512 38.937503)",,36.0
79,27039.0,2495.0,9817.0,2.0,59.780310714393465,2015-04-01T00:20,"LINESTRING (-77.2500512 38.937503, -77.24981080000001 38.9372555, -77.2496422 38.9370697)",,36.0
80,24317.0,9817.0,13379.0,3.0,156.27596106564033,2015-04-01T00:20,"LINESTRING (-77.2496422 38.9370697, -77.2494689 38.9368825, -77.2493767 38.9367834, -77.24872329999999 38.9361105, -77.2485611 38.9359437)",,36.0
81,27040.0,13379.0,14753.0,3.0,56.823248080095,2015-04-01T00:20,"LINESTRING (-77.2485611 38.9359437, -77.2483134 38.9356903, -77.2481587 38.9355398)",,36.0
82,25628.0,14753.0,1299.0,4.0,66.55307661197985,2015-04-01T00:20,"LINESTRING (-77.2481587 38.9355398, -77.24767249999999 38.9350759)",,36.0
83,25629.0,1299.0,1894.0,4.0,58.573800884088215,2015-04-01T00:20,"LINESTRING (-77.24767249999999 38.9350759, -77.2472387 38.9346714)",,36.0
84,18488.0,1894.0,2494.0,4.0,131.30545573693968,2015-04-01T00:20,"LINESTRING (-77.2472387 38.9346714, -77.24631549999999 38.933734)",,36.0
85,18489.0,2494.0,849.0,4.0,22.33028593495721,2015-04-01T00:20,"LINESTRING (-77.24631549999999 38.933734, -77.24616760000001 38.9335694)",,36.0
86,28764.0,849.0,9833.0,3.0,119.40220773706824,2015-04-01T00:20,"LINESTRING (-77.24616760000001 38.9335694, -77.24597009999999 38.9333624, -77.2457658 38.9331099, -77.2454183 38.9326684)",,36.0
87,27553.0,9833.0,2493.0,3.0,83.10929644821779,2015-04-01T00:20,"LINESTRING (-77.2454183 38.9326684, -77.2453352 38.9325696, -77.2452849 38.9325084, -77.24521129999999 38.9324189, -77.2450649 38.9322433, -77.2449905 38.9321553, -77.24488909999999 38.9320447)",,38.0
88,27557.0,2493.0,784.0,3.0,89.52523011717643,2015-04-01T00:20,"LINESTRING (-77.24488909999999 38.9320447, -77.244682 38.9318269, -77.2445924 38.9317307, -77.2444761 38.9316025, -77.2442832 38.931392)",,38.0
89,19877.0,784.0,9831.0,4.0,202.76082276385813,2015-04-01T00:20,"LINESTRING (-77.2442832 38.931392, -77.2438873 38.930989, -77.243785 38.9308816, -77.24354150000001 38.9306378, -77.24337970000001 38.9304678, -77.24303209999999 38.9300977, -77.24300270000001 38.9300665, -77.2428767 38.9299334)",,38.0
90,24764.0,9831.0,14128.0,6.0,175.69243720500066,2015-04-01T00:20,"LINESTRING (-77.2428767 38.9299334, -77.24275299999999 38.9298066, -77.2426091 38.9296557, -77.2423074 38.9293548, -77.2421483 38.9291886, -77.24182999999999 38.9288673, -77.2416389 38.9286808)",,38.0
91,30327.0,14128.0,14129.0,6.0,7.587111962325628,2015-04-01T00:20,"LINESTRING (-77.2416389 38.9286808, -77.2415843 38.9286274)",,38.0
92,30328.0,14129.0,2492.0,6.0,42.28732061905706,2015-04-01T00:20,"LINESTRING (-77.2415843 38.9286274, -77.2414299 38.9284768, -77.2412824 38.9283283)",,38.0
93,24767.0,2492.0,13390.0,4.0,425.4615707222143,2015-04-01T00:20,"LINESTRING (-77.2412824 38.9283283, -77.2411713 38.9282166, -77.24073919999999 38.9278077, -77.24058460000001 38.9276557, -77.24008430000001 38.9271494, -77.2398919 38.926952, -77.239631 38.9266885, -77.2395343 38.9265855, -77.23935899999999 38.9264047, -77.23895210000001 38.9259931, -77.2387825 38.9258215, -77.2386782 38.9257143, -77.23828930000001 38.9252929)",,39.0
94,27088.0,13390.0,13737.0,6.0,122.68494865194108,2015-04-01T00:20,"LINESTRING (-77.23828930000001 38.9252929, -77.2381156 38.9250934, -77.2379715 38.9249334, -77.23777029999999 38.9247232, -77.2374547 38.9244012)",,39.0
95,28206.0,13737.0,11140.0,7.0,80.13840748002052,2015-04-01T00:20,"LINESTRING (-77.2374547 38.9244012, -77.23727220000001 38.9242125, -77.2372029 38.9241408, -77.23701 38.9239437, -77.23697060000001 38.9239034, -77.23689419999999 38.9238274)",,39.0
96,30315.0,11140.0,2491.0,7.0,13.78843068250682,2015-04-01T00:20,"LINESTRING (-77.23689419999999 38.9238274, -77.2367996 38.9237276)",,39.0
97,24758.0,2491.0,813.0,4.0,578.2240591636324,2015-04-01T00:20,"LINESTRING (-77.2367996 38.9237276, -77.2366473 38.9235684, -77.23572420000001 38.9226184, -77.23507840000001 38.9219527, -77.2345174 38.9213789, -77.2343576 38.9212149, -77.2340511 38.9208939, -77.2333687 38.9201978, -77.23331229999999 38.9201483, -77.2330434 38.919912, -77.23266289999999 38.9196537)",,40.59
98,24759.0,813.0,12639.0,4.0,45.470846282444825,2015-04-01T00:20,"LINESTRING (-77.23266289999999 38.9196537, -77.2322271 38.9194251)",,40.59
99,28207.0,12639.0,11108.0,4.0,102.21163344897909,2015-04-01T00:20,"LINESTRING (-77.2322271 38.9194251, -77.23192179999999 38.9192399, -77.23158669999999 38.9189753, -77.2313561 38.9188062)",,40.59
100,27645.0,11108.0,502.0,3.0,86.14411480752239,2015-04-01T00:20,"LINESTRING (-77.2313561 38.9188062, -77.2311704 38.9186578, -77.230678 38.918239)",,41.18
101,27951.0,502.0,2490.0,3.0,72.57447109228623,2015-04-01T00:20,"LINESTRING (-77.230678 38.918239, -77.2303354 38.9179589, -77.23010410000001 38.917763)",,41.18
102,27952.0,2490.0,2489.0,3.0,28.12191406438396,2015-04-01T00:20,"LINESTRING (-77.23010410000001 38.917763, -77.229878 38.9175813)",,41.18
103,24768.0,2489.0,11149.0,5.0,102.44477592767076,2015-04-01T00:20,"LINESTRING (-77.229878 38.9175813, -77.22964469999999 38.917408, -77.2294273 38.917255, -77.229157 38.9170786, -77.229118 38.9170545, -77.228988 38.9169744)",,41.18
104,27608.0,11149.0,2488.0,3.0,15.972842732398563,2015-04-01T00:20,"LINESTRING (-77.228988 38.9169744, -77.22884070000001 38.9168878)",,41.18
105,27609.0,2488.0,2487.0,3.0,107.76804958491424,2015-04-01T00:20,"LINESTRING (-77.22884070000001 38.9168878, -77.2278646 38.9162857)",,28.96
106,27605.0,2487.0,11148.0,3.0,36.9945509242882,2015-04-01T00:20,"LINESTRING (-77.2278646 38.9162857, -77.22753179999999 38.9160768)",,28.96
107,27953.0,11148.0,11107.0,5.0,48.99423276619871,2015-04-01T00:20,"LINESTRING (-77.22753179999999 38.9160768, -77.2270954 38.915796)",,28.96
108,31005.0,11107.0,14779.0,5.0,53.2434487305435,2015-04-01T00:20,"LINESTRING (-77.2270954 38.915796, -77.2267063 38.9155464, -77.2266211 38.9154909)",,28.96
109,27636.0,14779.0,11106.0,3.0,55.19162385934011,2015-04-01T00:20,"LINESTRING (-77.226495 38.9154095, -77.22643619999999 38.9153708, -77.2259991 38.9150973)",,33.47
110,27637.0,11106.0,13742.0,3.0,105.13855228196044,2015-04-01T00:20,"LINESTRING (-77.2259991 38.9150973, -77.22585050000001 38.9150041, -77.2254059 38.9147172, -77.22519440000001 38.9145771, -77.2250612 38.9144962)",,33.47
111,28230.0,13742.0,2485.0,5.0,46.57011903999992,2015-04-01T00:20,"LINESTRING (-77.2250612 38.9144962, -77.2248582 38.9143729, -77.2246377 38.9142377)",,33.47
112,26849.0,2485.0,13312.0,5.0,22.827376189700765,2015-04-01T00:20,"LINESTRING (-77.2246377 38.9142377, -77.2244335 38.9141077)",,33.47
113,26850.0,13312.0,14763.0,6.0,60.383721796123226,2015-04-01T00:20,"LINESTRING (-77.2244335 38.9141077, -77.2239775 38.9138311, -77.22388309999999 38.9137738)",,33.47
114,26851.0,14763.0,11145.0,3.0,174.8162880859908,2015-04-01T00:20,"LINESTRING (-77.22388309999999 38.9137738, -77.2231986 38.9133712, -77.2229373 38.9132251, -77.22224900000001 38.9128495)",,33.47
115,26852.0,11145.0,11131.0,3.0,23.50815323459837,2015-04-01T00:20,"LINESTRING (-77.22224900000001 38.9128495, -77.22202710000001 38.9127275)",,33.47
116,26853.0,11131.0,2484.0,3.0,28.04874309721781,2015-04-01T00:20,"LINESTRING (-77.22202710000001 38.9127275, -77.2217612 38.9125832)",,33.47
117,26854.0,2484.0,2483.0,3.0,38.544502696452426,2015-04-01T00:20,"LINESTRING (-77.2217612 38.9125832, -77.2214031 38.912377)",,33.47
118,21041.0,2483.0,1772.0,4.0,78.32799692297145,2015-04-01T00:20,"LINESTRING (-77.2214031 38.912377, -77.2206675 38.9119664)",,33.47
119,19884.0,1772.0,13741.0,3.0,180.95935767994004,2015-04-01T00:20,"LINESTRING (-77.2206675 38.9119664, -77.2189573 38.9110296)",,34.35
120,28229.0,13741.0,2481.0,5.0,42.31091075693266,2015-04-01T00:20,"LINESTRING (-77.2189573 38.9110296, -77.21855739999999 38.9108106)",,34.35
121,18484.0,2481.0,9736.0,6.0,154.70535593932104,2015-04-01T00:20,"LINESTRING (-77.21855739999999 38.9108106, -77.2177296 38.9103636, -77.21708959999999 38.9100161)",,34.35
122,18485.0,9736.0,13902.0,6.0,58.600278159003466,2015-04-01T00:20,"LINESTRING (-77.21708959999999 38.9100161, -77.21674729999999 38.9098283, -77.2165361 38.9097124)",,34.35
123,30796.0,13902.0,13903.0,6.0,8.221675434726759,2015-04-01T00:20,"LINESTRING (-77.2165361 38.9097124, -77.2164588 38.9096694)",,34.35
124,25849.0,13903.0,11028.0,3.0,70.21507796217654,2015-04-01T00:20,"LINESTRING (-77.2164588 38.9096694, -77.2158058 38.9092945)",,34.35
125,21068.0,11028.0,14355.0,4.0,39.60418612976555,2015-04-01T00:20,"LINESTRING (-77.2158058 38.9092945, -77.2154348 38.9090859)",,34.35
126,31110.0,14355.0,1085.0,5.0,22.528303393776184,2015-04-01T00:20,"LINESTRING (-77.2154348 38.9090859, -77.2152238 38.9089672)",,34.35
127,28226.0,1085.0,11025.0,6.0,17.267975500531623,2015-04-01T00:20,"LINESTRING (-77.2152238 38.9089672, -77.21506340000001 38.9088748)",,34.35
128,28227.0,11025.0,14778.0,5.0,42.35510327484884,2015-04-01T00:20,"LINESTRING (-77.21506340000001 38.9088748, -77.2146529 38.9086673)",,30.0
129,26539.0,14778.0,13740.0,3.0,118.0329445086262,2015-04-01T00:20,"LINESTRING (-77.2145435 38.9086089, -77.21445989999999 38.9085652, -77.21371670000001 38.9081773, -77.2133913 38.9080427)",,30.0
130,28225.0,13740.0,12785.0,3.0,56.274957238387046,2015-04-01T00:20,"LINESTRING (-77.2133913 38.9080427, -77.2130547 38.9079298, -77.2127892 38.9078517)",,30.0
131,28224.0,12785.0,13338.0,3.0,27.06880994488175,2015-04-01T00:20,"LINESTRING (-77.2127892 38.9078517, -77.2124906 38.9077791)",,30.0
132,26927.0,13338.0,11018.0,3.0,67.32340747567915,2015-04-01T00:20,"LINESTRING (-77.2124906 38.9077791, -77.2117417 38.9076149)",,30.0
133,26926.0,11018.0,13220.0,2.0,66.48938395732945,2015-04-01T00:20,"LINESTRING (-77.2117417 38.9076149, -77.2110048 38.9074454)",,30.0
134,26538.0,13220.0,11016.0,3.0,84.47531756369271,2015-04-01T00:20,"LINESTRING (-77.2110048 38.9074454, -77.2100745 38.907215)",,30.0
135,28223.0,11016.0,11015.0,2.0,230.83033643881035,2015-04-01T00:20,"LINESTRING (-77.2100745 38.907215, -77.20899060000001 38.9069611, -77.2082647 38.9067911, -77.2078224 38.9066574, -77.2076473 38.9065843, -77.2075557 38.9065452)",,30.0
136,19989.0,11015.0,11014.0,4.0,95.00966527643855,2015-04-01T00:20,"LINESTRING (-77.2075557 38.9065452, -77.207157 38.906353, -77.20680950000001 38.9061383, -77.2066784 38.9060364)",,30.0
137,28222.0,11014.0,13663.0,2.0,189.1058889981473,,"LINESTRING (-77.2066784 38.9060364, -77.2064288 38.9058203, -77.205431 38.9048236, -77.2053152 38.9047079)",,
138,27959.0,13663.0,11010.0,3.0,80.33436047443868,,"LINESTRING (-77.2053152 38.9047079, -77.20474230000001 38.9041394)",,
139,27960.0,11010.0,13217.0,3.0,173.00240483436266,,"LINESTRING (-77.20474230000001 38.9041394, -77.20441049999999 38.903791, -77.20404310000001 38.9034051, -77.2037407 38.9031541, -77.2034623 38.9029497)",,
140,26534.0,13217.0,14923.0,4.0,67.8174855759843,,"LINESTRING (-77.2034623 38.9029497, -77.2029517 38.9026261, -77.20285509999999 38.9025641)",,
141,19987.0,14923.0,11007.0,3.0,63.65537107514349,,"LINESTRING (-77.20285509999999 38.9025641, -77.20229399999999 38.9021939)",,
142,19988.0,11007.0,13218.0,3.0,166.29569611847904,,"LINESTRING (-77.20229399999999 38.9021939, -77.2017122 38.9018398, -77.20079 38.901263)",,
143,26535.0,13218.0,14922.0,4.0,115.31097042195492,,"LINESTRING (-77.20079 38.901263, -77.1997384 38.9006261)",,
144,28059.0,14922.0,11004.0,3.0,34.35871309201912,2015-04-01T00:20,"LINESTRING (-77.1997384 38.9006261, -77.1994352 38.9004266)",,33.0
145,28220.0,11004.0,10208.0,2.0,181.32102379593823,2015-04-01T00:20,"LINESTRING (-77.1994352 38.9004266, -77.1978237 38.8993844)",,33.0
146,28221.0,10208.0,11001.0,2.0,250.86175900137087,2015-04-01T00:20,"LINESTRING (-77.1978237 38.8993844, -77.1957197 38.8980333, -77.1955878 38.8979485)",,33.0
147,25376.0,11001.0,10999.0,3.0,144.9964723980035,2015-04-01T00:20,"LINESTRING (-77.1955878 38.8979485, -77.1943041 38.8971105)",,33.0
148,28214.0,11002.0,10209.0,2.0,211.86952884089203,2015-04-01T00:20,"LINESTRING (-77.1955933 38.8980965, -77.1974838 38.8993072)",,31.0
149,28215.0,10209.0,13922.0,2.0,99.5411444470238,2015-04-01T00:20,"LINESTRING (-77.1974838 38.8993072, -77.1983682 38.8998796)",,31.0
150,29057.0,13922.0,11003.0,3.0,57.62821454834212,2015-04-01T00:20,"LINESTRING (-77.1983682 38.8998796, -77.1988802 38.900211)",,31.0
151,28060.0,11003.0,14922.0,4.0,87.43233603947625,2015-04-01T00:20,"LINESTRING (-77.1988802 38.900211, -77.1996571 38.9007137)",,31.0
153,27961.0,13494.0,14923.0,4.0,52.86397134812676,2015-04-01T00:20,"LINESTRING (-77.20227970000001 38.9023593, -77.2027532 38.9026597)",,31.0
155,26545.0,13223.0,11011.0,4.0,39.96263655455009,2015-04-01T00:20,"LINESTRING (-77.20435000000001 38.9039274, -77.2046363 38.9042094)",,31.0
156,26543.0,11011.0,11012.0,3.0,102.8396082499795,2015-04-01T00:20,"LINESTRING (-77.2046363 38.9042094, -77.20535649999999 38.9049451)",,31.0
157,26544.0,11012.0,13222.0,3.0,98.6794881868526,2015-04-01T00:20,"LINESTRING (-77.20535649999999 38.9049451, -77.2060637 38.9056413)",,31.0
158,26542.0,13222.0,9773.0,4.0,72.91807375281908,2015-04-01T00:20,"LINESTRING (-77.2060637 38.9056413, -77.2063335 38.9059069, -77.206604 38.9061442)",,31.0
159,26541.0,9773.0,13221.0,2.0,274.1265565331901,2015-04-01T00:20,"LINESTRING (-77.206604 38.9061442, -77.2067483 38.9062466, -77.20706920000001 38.9064454, -77.2074075 38.9066153, -77.2076596 38.9067333, -77.2079377 38.9068348, -77.20822510000001 38.9069138, -77.20942580000001 38.9071947)",,31.0
160,26540.0,13221.0,11017.0,3.0,54.43882667843685,2015-04-01T00:20,"LINESTRING (-77.20942580000001 38.9071947, -77.21003 38.9073312)",,31.0
161,26537.0,11017.0,13219.0,2.0,86.19028189399998,2015-04-01T00:20,"LINESTRING (-77.21003 38.9073312, -77.210981 38.9075618)",,31.0
162,26536.0,13219.0,11019.0,3.0,64.70027163915242,2015-04-01T00:20,"LINESTRING (-77.210981 38.9075618, -77.211696 38.9077321)",,31.0
163,26857.0,11019.0,13314.0,2.0,168.60840539999833,2015-04-01T00:20,"LINESTRING (-77.211696 38.9077321, -77.2124974 38.9079201, -77.2127497 38.90799, -77.2131814 38.9081257, -77.2135236 38.908251)",,31.0
164,26856.0,13314.0,13313.0,3.0,46.88231345485548,2015-04-01T00:20,"LINESTRING (-77.2135236 38.908251, -77.2139912 38.908464)",,31.0
165,26855.0,13313.0,14778.0,4.0,52.76347757505826,2015-04-01T00:20,"LINESTRING (-77.2139912 38.908464, -77.21418199999999 38.908565, -77.2143944 38.9086891, -77.2144851 38.9087421)",,31.0
167,21067.0,1773.0,11153.0,3.0,86.94958460744749,2015-04-01T00:20,"LINESTRING (-77.2155229 38.9093383, -77.2162524 38.9097373, -77.216345 38.909788)",,31.0
168,25850.0,11153.0,604.0,2.0,90.37987968240326,2015-04-01T00:20,"LINESTRING (-77.216345 38.909788, -77.2171743 38.9102822)",,31.0
169,19883.0,604.0,9737.0,3.0,147.98327671636636,2015-04-01T00:20,"LINESTRING (-77.2171743 38.9102822, -77.2185758 38.911045)",,31.0
170,27956.0,9737.0,11566.0,3.0,73.47684807291388,2015-04-01T00:20,"LINESTRING (-77.2185758 38.911045, -77.2192788 38.9114157)",,32.0
171,27957.0,11566.0,11553.0,3.0,178.12471231198947,2015-04-01T00:20,"LINESTRING (-77.2192788 38.9114157, -77.2205721 38.9121133, -77.22096670000001 38.9123328)",,32.0
172,26848.0,11553.0,2433.0,4.0,94.31142093450812,2015-04-01T00:20,"LINESTRING (-77.22096670000001 38.9123328, -77.2214125 38.9125743, -77.2218574 38.9128217)",,32.0
173,31111.0,2433.0,2434.0,5.0,103.519203654987,2015-04-01T00:20,"LINESTRING (-77.2218574 38.9128217, -77.22222429999999 38.9130134, -77.2228317 38.9133617)",,32.0
174,31112.0,2434.0,11555.0,5.0,42.64911349266028,2015-04-01T00:20,"LINESTRING (-77.2228317 38.9133617, -77.2232279 38.9135899)",,32.0
175,30984.0,11555.0,14763.0,4.0,52.054544293855415,2015-04-01T00:20,"LINESTRING (-77.2232279 38.9135899, -77.22340699999999 38.913693, -77.22370890000001 38.9138711)",,32.0
177,28746.0,13311.0,11102.0,6.0,77.15785425573894,2015-04-01T00:20,"LINESTRING (-77.2249484 38.914663, -77.22564029999999 38.9151008)",,31.0
178,26847.0,11102.0,14779.0,5.0,79.54647383069518,2015-04-01T00:20,"LINESTRING (-77.22564029999999 38.9151008, -77.22630789999999 38.9155121, -77.2263609 38.9155451)",,31.0
180,27635.0,11104.0,2436.0,3.0,84.45482138832047,2015-04-01T00:20,"LINESTRING (-77.2269548 38.9159348, -77.227709 38.916417)",,36.0
181,27613.0,2436.0,11136.0,3.0,48.96287848946662,2015-04-01T00:20,"LINESTRING (-77.227709 38.916417, -77.2281461 38.9166967)",,36.0
182,27614.0,11136.0,12638.0,3.0,66.8143416766366,2015-04-01T00:20,"LINESTRING (-77.2281461 38.9166967, -77.22874590000001 38.9170752)",,35.0
183,27610.0,12638.0,11150.0,3.0,25.505066192712825,2015-04-01T00:20,"LINESTRING (-77.22874590000001 38.9170752, -77.2289765 38.9172181)",,35.0
184,27611.0,11150.0,11132.0,3.0,91.11967282317812,2015-04-01T00:20,"LINESTRING (-77.2289765 38.9172181, -77.22902999999999 38.917254, -77.229297 38.917436, -77.229541 38.91761, -77.229752 38.9177722)",,35.0
185,27612.0,11132.0,2437.0,3.0,55.87680719405,2015-04-01T00:20,"LINESTRING (-77.229752 38.9177722, -77.22989819999999 38.9178783, -77.2302195 38.9181189)",,35.0
186,26846.0,2437.0,11147.0,4.0,33.01346129493699,2015-04-01T00:20,"LINESTRING (-77.2302195 38.9181189, -77.230452 38.9182959, -77.23049229999999 38.9183265)",,35.0
187,27559.0,11147.0,11129.0,3.0,37.14354738610131,2015-04-01T00:20,"LINESTRING (-77.23049229999999 38.9183265, -77.2305992 38.9184057, -77.2307998 38.9185596)",,35.0
188,27643.0,11129.0,11113.0,3.0,82.21227707572893,2015-04-01T00:20,"LINESTRING (-77.2307998 38.9185596, -77.2314561 38.9190943)",,35.0
189,27642.0,11113.0,499.0,3.0,78.07812540749389,2015-04-01T00:20,"LINESTRING (-77.2314561 38.9190943, -77.2320904 38.9195938)",,35.0
190,24769.0,499.0,7531.0,3.0,71.20954969385443,2015-04-01T00:20,"LINESTRING (-77.2320904 38.9195938, -77.2321736 38.9196738, -77.2326135 38.9200019, -77.23267060000001 38.9200471)",,35.0
191,24770.0,7531.0,2438.0,3.0,118.75550014757518,2015-04-01T00:20,"LINESTRING (-77.23267060000001 38.9200471, -77.23273260000001 38.9200962, -77.232872 38.9202102, -77.23307459999999 38.9203905, -77.2331461 38.9204579, -77.23330660000001 38.9206174, -77.233548 38.920867)",,35.0
192,24771.0,2438.0,13545.0,3.0,47.75229772864062,2015-04-01T00:20,"LINESTRING (-77.233548 38.920867, -77.2338709 38.9212153)",,35.0
193,27950.0,13545.0,2439.0,4.0,200.77953490918563,2015-04-01T00:20,"LINESTRING (-77.2338709 38.9212153, -77.2342979 38.9216736, -77.23455989999999 38.9219478, -77.23472049999999 38.922124, -77.23522199999999 38.9226833)",,35.0
194,27086.0,2439.0,11110.0,6.0,171.9966257213943,2015-04-01T00:20,"LINESTRING (-77.23522199999999 38.9226833, -77.2353923 38.9228798, -77.2354941 38.9229931, -77.2355397 38.9230417, -77.2358155 38.9233229, -77.2362105 38.9237228, -77.23624719999999 38.92376, -77.2364084 38.923924)",,35.0
195,27087.0,11110.0,2440.0,4.0,14.216698558429153,2015-04-01T00:20,"LINESTRING (-77.2364084 38.923924, -77.2365085 38.9240254)",,35.0
196,30307.0,2440.0,2441.0,4.0,469.4546725448871,2015-04-01T00:20,"LINESTRING (-77.2365085 38.9240254, -77.2366073 38.924126, -77.2367414 38.9242618, -77.23722770000001 38.9247421, -77.2374571 38.9249544, -77.23759509999999 38.9250854, -77.23778040000001 38.9252781, -77.23824430000001 38.9257441, -77.2386782 38.9261909, -77.2390599 38.9265826, -77.239271 38.9267962, -77.2395946 38.9271295, -77.2398292 38.9273641)",,35.0
197,27945.0,2441.0,13104.0,5.0,159.7825729403114,2015-04-01T00:20,"LINESTRING (-77.2398292 38.9273641, -77.2399958 38.927537, -77.2403322 38.9278958, -77.2407762 38.9283798, -77.2409021 38.9285334)",,35.0
198,27946.0,13104.0,14130.0,4.0,43.835356650670406,2015-04-01T00:20,"LINESTRING (-77.2409021 38.9285334, -77.2410641 38.928705, -77.2412064 38.9288486)",,36.0
199,30329.0,14130.0,14131.0,4.0,6.290181713669117,2015-04-01T00:20,"LINESTRING (-77.2412064 38.9288486, -77.2412508 38.9288934)",,36.0
200,30326.0,14131.0,13382.0,4.0,27.1699753160399,2015-04-01T00:20,"LINESTRING (-77.2412508 38.9288934, -77.2414426 38.9290869)",,36.0
201,27044.0,13382.0,13381.0,5.0,69.32829751839937,2015-04-01T00:20,"LINESTRING (-77.2414426 38.9290869, -77.2418617 38.9295281, -77.24191879999999 38.9295884)",,36.0
202,27043.0,13381.0,2442.0,7.0,80.0473264814635,2015-04-01T00:20,"LINESTRING (-77.24191879999999 38.9295884, -77.24209860000001 38.9297783, -77.2423514 38.9300245, -77.2424735 38.9301642)",,36.0
203,24757.0,2442.0,13403.0,4.0,223.52177795291,2015-04-01T00:20,"LINESTRING (-77.2424735 38.9301642, -77.2426043 38.9302943, -77.2429746 38.9306432, -77.24344600000001 38.9310788, -77.2436773 38.9312982, -77.2438685 38.931487, -77.2441003 38.9317256)",,36.0
204,28768.0,13403.0,1622.0,4.0,68.30688702463391,2015-04-01T00:20,"LINESTRING (-77.2441003 38.9317256, -77.2442851 38.9319121, -77.2445823 38.9322122)",,36.0
205,27941.0,1622.0,1589.0,3.0,95.034886100729,2015-04-01T00:20,"LINESTRING (-77.2445823 38.9322122, -77.24483499999999 38.932466, -77.24512 38.9327606, -77.2452475 38.9328924)",,36.0
206,27639.0,1589.0,12667.0,3.0,70.3485771414698,2015-04-01T00:20,"LINESTRING (-77.2452475 38.9328924, -77.2457333 38.9333998)",,36.0
207,28796.0,12667.0,9738.0,4.0,53.59225997508142,2015-04-01T00:20,"LINESTRING (-77.2457333 38.9333998, -77.24583029999999 38.9334967, -77.2461172 38.9337781)",,36.0
208,18490.0,9738.0,1893.0,4.0,130.68356839570745,2015-04-01T00:20,"LINESTRING (-77.2461172 38.9337781, -77.2470368 38.9347106)",,40.0
209,18491.0,1893.0,1892.0,3.0,5.475791565986775,2015-04-01T00:20,"LINESTRING (-77.2470368 38.9347106, -77.247073 38.934751)",,40.0
210,19878.0,1892.0,14753.0,3.0,126.54800607538238,2015-04-01T00:20,"LINESTRING (-77.247073 38.934751, -77.247208 38.934869, -77.247619 38.935289, -77.247694 38.93536, -77.2479759 38.935646)",,40.0
212,25631.0,10028.0,2443.0,2.0,478.760512127961,2015-04-01T00:20,"LINESTRING (-77.24899139999999 38.9367011, -77.2493674 38.9370862, -77.249701 38.937428, -77.250832 38.938593, -77.251914 38.939699, -77.2523375 38.940131)",,40.0
213,28165.0,2443.0,1439.0,3.0,134.98414104151468,2015-04-01T00:20,"LINESTRING (-77.2523375 38.940131, -77.25319330000001 38.9410071, -77.2532817 38.9410976)",,40.0
214,18695.0,1439.0,12503.0,2.0,78.78648313959565,2015-04-01T00:20,"LINESTRING (-77.2532817 38.9410976, -77.253828 38.9416646)",,40.0
215,28167.0,12503.0,13729.0,4.0,93.86904568674149,2015-04-01T00:20,"LINESTRING (-77.253828 38.9416646, -77.2544903 38.9423334)",,40.0
216,28166.0,13729.0,14767.0,4.0,76.20221162768966,2015-04-01T00:20,"LINESTRING (-77.2544903 38.9423334, -77.2547454 38.942591, -77.255028 38.9428763)",,40.0
217,24301.0,14767.0,13730.0,2.0,272.04566559693484,2015-04-01T00:20,"LINESTRING (-77.25511849999999 38.9429677, -77.25520880000001 38.9430589, -77.25597689999999 38.943834, -77.25674170000001 38.9445982, -77.2570436 38.9449026)",,40.0
